RMS Current (A),RMS Voltage (V),Load Combinations,%Belt Tension,Power (W),%Power/Nominal_Power,Normalized_Power,Normalized_Belt_Tension,Normalized_Load,Class_3,Class_4,Class_9,NNNormalized_Power,Load,Load1
2.096,240.371,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.102,240.442,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.094,240.041,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.098,240.208,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.105,240.285,0,60,231,24,0.12,0.63,0,1,1,5,0.11,0,1
2.099,240.106,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.092,240.488,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.097,239.999,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.103,240.409,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.107,240.428,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.097,240.489,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.095,240.09,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.106,240.665,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.104,240.312,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.104,239.997,0,60,231,24,0.12,0.63,0,1,1,5,0.11,0,1
2.103,240.179,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.096,240.549,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.098,240.531,0,60,231,24,0.12,0.63,0,1,1,5,0.11,0,1
2.095,240.209,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.096,240.273,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.101,240.532,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.102,240.027,0,60,231,24,0.12,0.63,0,1,1,5,0.11,0,1
2.101,239.876,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.107,240.163,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.097,240.549,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.097,240.215,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.105,239.949,0,60,232,24,0.13,0.63,0,1,1,5,0.12,0,1
2.115,239.928,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.128,240.228,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.129,240.186,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.116,239.825,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.125,239.844,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.105,240.547,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.108,240.455,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.104,240.227,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.106,240.321,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.102,240.506,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.097,240.174,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.109,240.253,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.111,240.661,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.098,240.492,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.106,240.559,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.101,240.35,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.112,240.766,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.117,240.377,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.111,240.297,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.114,240.63,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.117,240.521,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.11,240.141,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.102,240.345,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.108,240.695,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.113,240.461,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.103,240.235,0,60,233,24,0.15,0.63,0,1,1,5,0.13,0,1
2.109,240.536,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.11,240.659,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.113,240.225,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.106,240.027,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.115,240.506,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.113,240.644,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.122,240.231,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.124,240.474,0,60,234,24,0.16,0.63,0,1,1,5,0.14,0,1
2.114,240.704,0,60,235,24,0.18,0.63,0,1,1,5,0.15,0,1
2.113,240.439,0,60,235,24,0.18,0.63,0,1,1,5,0.15,0,1
2.161,240.215,0,70,235,24,0.18,0.74,0,1,1,6,0.15,0,1
2.177,240.603,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.164,240.276,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.177,240.774,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.165,240.331,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.51,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.169,240.599,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.161,240.089,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.481,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.163,240.461,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.163,240.219,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.169,240.669,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.172,240.665,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.172,240.278,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.163,240.656,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.167,240.788,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.171,240.166,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.175,240.711,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.178,240.438,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.159,240.156,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.173,240.546,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.169,240.279,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.168,240.248,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.167,240.618,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.151,240.446,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.16,240.577,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.156,240.192,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.159,240.279,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.171,240.382,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.169,240.115,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.186,240.445,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.175,240.753,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.183,240.482,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.177,240.109,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.173,240.499,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.179,240.222,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.178,240.203,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.184,240.663,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.181,240.224,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.183,240.666,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.184,240.638,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.183,240.308,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.183,240.259,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.182,240.614,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.17,240.307,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.182,240.414,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.176,240.709,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.167,240.35,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.128,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.581,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.174,240.677,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.177,240.344,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.178,240.389,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.183,240.67,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.183,240.46,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.179,240.116,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.181,240.331,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.173,240.643,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.181,240.306,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.167,240.144,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.176,240.442,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.166,240.496,0,70,236,24,0.19,0.74,0,1,1,6,0.16,0,1
2.174,240.23,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.18,240.779,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.27,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.171,240.45,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.167,240.502,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.17,240.086,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.174,240.524,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.159,240.073,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.175,240.571,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.164,240.313,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.166,240.635,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.172,240.361,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.174,240.637,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.166,240.469,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.173,240.723,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.17,240.581,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.167,240.489,0,70,239,24,0.24,0.74,0,1,1,6,0.19,0,1
2.173,240.866,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.172,240.906,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.171,240.433,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.173,240.642,0,70,238,24,0.22,0.74,0,1,1,6,0.18,0,1
2.169,240.772,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.164,240.274,0,70,237,24,0.21,0.74,0,1,1,6,0.17,0,1
2.101,240.312,1,70,230,23,0.1,0.74,0.07,1,1,6,0.1,1,1
2.104,240.284,1,70,231,24,0.12,0.74,0.07,1,1,6,0.11,1,1
2.114,240.407,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.12,240.857,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.114,240.648,1,70,232,24,0.13,0.74,0.07,1,1,6,0.12,1,1
2.11,240.283,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.113,240.14,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.108,240.325,1,70,232,24,0.13,0.74,0.07,1,1,6,0.12,1,1
2.115,240.628,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.105,240.434,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.109,240.235,1,70,232,24,0.13,0.74,0.07,1,1,6,0.12,1,1
2.111,240.693,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.106,240.591,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.112,240.171,1,70,232,24,0.13,0.74,0.07,1,1,6,0.12,1,1
2.119,240.694,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.105,240.24,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.109,240.33,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.11,240.375,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.106,240.285,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.113,240.748,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.109,240.372,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.112,240.523,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.114,240.33,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.115,240.605,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.115,240.323,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.114,240.391,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.113,240.623,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.109,240.376,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.11,240.061,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.12,240.649,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.124,240.611,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.12,240.199,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.122,240.442,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.123,240.553,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.127,240.004,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.121,240.012,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.121,240.602,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.125,240.472,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.124,240.236,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.132,240.176,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.127,240.547,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.125,240.548,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.124,240.145,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.126,240.055,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.127,240.41,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.128,240.536,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.122,240.222,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.125,240.126,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.125,240.495,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.131,240.438,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.125,240.045,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.126,240.122,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.119,240.477,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.131,240.429,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.118,240.166,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.129,240.387,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.122,240.422,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.115,240.183,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.117,240.503,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.117,240.311,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.118,240.646,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.124,240.304,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.123,240.078,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.127,240.33,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.118,240.231,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.122,240.66,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.133,240.407,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.125,240.297,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.129,240.618,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.124,240.686,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.128,240.467,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.128,240.786,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.136,240.383,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.125,240.202,1,70,233,24,0.15,0.74,0.07,1,1,6,0.13,1,1
2.126,240.74,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.131,240.63,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.129,240.34,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.138,240.755,1,70,235,24,0.18,0.74,0.07,1,1,6,0.15,1,1
2.132,240.271,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.135,240.346,1,70,235,24,0.18,0.74,0.07,1,1,6,0.15,1,1
2.135,240.676,1,70,234,24,0.16,0.74,0.07,1,1,6,0.14,1,1
2.164,240.169,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.158,240.397,0,75,236,24,0.19,0.79,0,2,2,7,0.16,0,1
2.157,240.083,0,75,237,24,0.21,0.79,0,2,2,7,0.17,0,1
2.156,239.938,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.15,240.09,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.15,239.913,0,75,237,24,0.21,0.79,0,2,2,7,0.17,0,1
2.165,240.466,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.157,240.262,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.158,240.018,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.163,240.402,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.169,240.116,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.16,240.026,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.157,240.087,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.152,239.871,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.159,240.036,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.161,240.436,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.16,240.36,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.158,240.12,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.163,240.605,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.161,240.331,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.158,240.254,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.17,240.556,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.168,240.322,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.162,239.923,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.157,240.367,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.163,240.101,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.162,239.912,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.169,240.325,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.163,239.935,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.165,239.939,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.16,239.864,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.166,240.17,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.165,240.281,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.169,239.911,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.158,240.161,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.168,240.527,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.162,240.194,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.165,240.351,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.162,240.109,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.172,240.216,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.165,240.601,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.159,240.207,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.159,240.225,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.163,240.57,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.156,240.072,0,75,236,24,0.19,0.79,0,2,2,7,0.16,0,1
2.168,240.305,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.174,240.256,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.166,240.485,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.161,240.045,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.169,240.038,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.164,240.413,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.163,240.189,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.173,239.909,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.163,240.049,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.156,240.018,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.153,240.044,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.159,240.441,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.164,240.441,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.14,240.108,0,75,237,24,0.21,0.79,0,2,2,7,0.17,0,1
2.166,240.217,0,75,237,24,0.21,0.79,0,2,2,7,0.17,0,1
2.166,240.407,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.161,240.482,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.154,239.848,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.166,240.127,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.154,240.414,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.164,240.196,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.157,239.974,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.163,240.331,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.163,240.291,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.154,239.954,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.167,240.318,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.158,240.24,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.16,240.029,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.165,240.439,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.171,240.03,0,75,239,24,0.24,0.79,0,2,2,7,0.19,0,1
2.168,240.516,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.17,240.134,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.157,240.132,0,75,238,24,0.22,0.79,0,2,2,7,0.18,0,1
2.164,240.254,0,75,240,24,0.25,0.79,0,2,2,7,0.2,0,1
2.176,240.187,1,75,243,25,0.29,0.79,0.07,2,2,7,0.23,1,1
2.178,240.384,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.177,240.251,1,75,242,25,0.28,0.79,0.07,2,2,7,0.22,1,1
2.173,239.869,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.167,239.947,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.178,240.203,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.179,240.467,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.184,240.295,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.18,240.088,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.178,240.442,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.168,240.48,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.171,240.241,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.174,240.233,1,75,242,25,0.28,0.79,0.07,2,2,7,0.22,1,1
2.171,240.422,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.174,240.173,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.172,239.869,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.163,239.881,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.166,240.265,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.171,240.486,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.179,240.289,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.171,239.973,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.173,240.302,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.166,240.477,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.156,240.094,1,75,239,24,0.24,0.79,0.07,2,2,7,0.19,1,1
2.174,240.05,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.167,240.393,1,75,242,25,0.28,0.79,0.07,2,2,7,0.22,1,1
2.182,240.633,1,75,240,24,0.25,0.79,0.07,2,2,7,0.2,1,1
2.164,240.572,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.164,240.159,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.173,240.372,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.17,240.164,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.156,240.005,1,75,241,25,0.26,0.79,0.07,2,2,7,0.21,1,1
2.168,240.09,1,75,242,25,0.28,0.79,0.07,2,2,7,0.22,1,1
