Workstation_ID,RMS_Current(A),RMS_Voltage(V),PF,Power(W),Power(KW)
9,3.173,239.749,0.485,378.692,0.379
9,3.168,239.842,0.486,379.392,0.379
9,3.188,239.805,0.487,382.796,0.383
9,3.198,239.667,0.485,382.513,0.383
9,3.174,239.548,0.485,379.71,0.38
9,3.168,239.506,0.485,379.635,0.38
9,3.178,239.578,0.487,381.337,0.381
9,3.184,239.664,0.487,381.86,0.382
9,3.208,239.787,0.488,385.629,0.386
9,3.188,239.834,0.485,382.344,0.382
9,3.186,239.777,0.485,380.409,0.38
9,3.191,239.672,0.485,381.231,0.381
9,3.182,239.553,0.485,381.124,0.381
9,3.199,239.5,0.487,384.06,0.384
9,3.213,239.493,0.485,384.59,0.385
9,3.182,239.554,0.485,380.81,0.381
9,3.18,239.621,0.485,380.397,0.38
9,3.201,239.717,0.486,382.896,0.383
9,3.208,239.835,0.485,383.116,0.383
9,3.228,239.894,0.486,386.282,0.386
9,3.207,239.885,0.484,383.193,0.383
9,3.188,239.852,0.484,380.508,0.381
9,3.185,239.737,0.485,381.271,0.381
9,3.186,239.635,0.487,382.561,0.383
9,3.21,239.51,0.487,384.364,0.384
9,3.22,239.379,0.486,385.158,0.385
9,3.188,239.32,0.485,381.423,0.381
9,3.167,239.284,0.484,378.667,0.379
9,3.145,239.314,0.485,375.827,0.376
9,3.128,239.396,0.484,373.798,0.374
9,3.147,239.468,0.486,377.352,0.377
9,3.132,239.543,0.484,373.979,0.374
9,3.117,239.634,0.485,372.487,0.372
9,3.122,239.721,0.486,373.739,0.374
9,3.123,239.794,0.485,373.497,0.373
9,3.14,239.829,0.486,375.649,0.376
9,3.155,239.846,0.485,376.413,0.376
9,3.131,239.819,0.484,374.038,0.374
9,3.133,239.783,0.484,373.758,0.374
9,3.146,239.717,0.487,375.929,0.376
9,3.14,239.658,0.485,375.26,0.375
9,3.158,239.562,0.486,378.124,0.378
9,3.146,239.484,0.485,376.048,0.376
9,3.13,239.432,0.484,373.334,0.373
9,3.127,239.379,0.486,374.086,0.374
9,3.127,239.295,0.484,373.639,0.374
9,3.146,239.226,0.485,375.458,0.375
9,3.154,239.253,0.484,376.951,0.377
9,3.132,239.285,0.484,374.369,0.374
9,3.141,239.35,0.485,375.314,0.375
9,3.152,239.495,0.486,376.456,0.376
9,3.146,239.66,0.485,375.614,0.376
9,3.167,239.781,0.486,379.073,0.379
9,3.149,239.848,0.485,376.437,0.376
9,3.133,239.787,0.486,374.914,0.375
9,3.136,239.642,0.486,375.537,0.376
9,3.133,239.522,0.486,375.099,0.375
9,3.148,239.416,0.486,376.922,0.377
9,3.163,239.364,0.486,378.937,0.379
9,3.136,239.435,0.485,375.515,0.376
9,3.136,239.535,0.486,375.229,0.375
9,3.144,239.628,0.487,376.283,0.376
9,3.146,239.643,0.485,375.987,0.376
9,3.17,239.495,0.487,379.226,0.379
9,3.162,239.402,0.484,376.88,0.377
9,3.144,239.349,0.484,375.227,0.375
9,3.138,239.289,0.485,375.416,0.375
9,3.144,239.354,0.485,375.742,0.376
9,3.164,239.426,0.486,377.989,0.378
9,3.18,239.563,0.485,379.623,0.38
9,3.152,239.64,0.485,376.219,0.376
9,3.147,239.472,0.486,376.21,0.376
9,3.15,239.31,0.487,376.38,0.376
9,3.143,239.318,0.485,375.444,0.375
9,3.175,239.311,0.487,380.313,0.38
9,3.165,239.404,0.485,378.635,0.379
9,3.147,239.605,0.484,375.502,0.376
9,3.145,239.734,0.485,375.355,0.375
9,3.149,239.732,0.485,376.05,0.376
9,3.153,239.6,0.486,376.695,0.377
9,3.169,239.401,0.484,378.262,0.378
9,3.144,239.317,0.485,376.659,0.377
9,3.14,239.35,0.484,374.831,0.375
9,3.137,239.494,0.486,375.392,0.375
9,3.14,239.637,0.485,375.483,0.375
9,3.164,239.668,0.486,378.465,0.378
9,3.163,239.601,0.485,377.435,0.377
9,3.145,239.434,0.484,375.433,0.375
9,3.142,239.333,0.485,375.022,0.375
9,3.137,239.314,0.485,374.888,0.375
9,3.147,239.365,0.486,377.085,0.377
9,3.171,239.507,0.485,378.56,0.379
9,3.151,239.691,0.484,376.054,0.376
9,3.153,239.783,0.484,375.893,0.376
9,3.152,239.772,0.484,375.688,0.376
9,3.142,239.717,0.485,375.494,0.375
9,3.159,239.614,0.486,378.331,0.378
9,3.151,239.456,0.485,377.13,0.377
9,3.13,239.423,0.484,374.443,0.374
9,3.132,239.438,0.486,375.233,0.375
9,3.141,239.5,0.484,375.245,0.375
9,3.147,239.653,0.485,376.227,0.376
9,3.168,239.803,0.485,378.209,0.378
9,3.153,239.929,0.485,376.637,0.377
9,3.144,240.004,0.485,375.688,0.376
9,3.146,239.939,0.485,375.3,0.375
9,3.148,239.81,0.485,375.889,0.376
9,3.165,239.7,0.487,379.802,0.38
9,3.163,239.636,0.485,378.426,0.378
9,3.146,239.598,0.485,376.109,0.376
9,3.14,239.606,0.486,376.47,0.376
9,3.135,239.619,0.485,376.063,0.376
9,3.145,239.601,0.487,377.456,0.377
9,3.168,239.618,0.486,379.266,0.379
9,3.149,239.673,0.483,376.648,0.377
9,3.143,239.718,0.487,377.002,0.377
9,3.146,239.84,0.485,376.281,0.376
9,3.151,239.947,0.485,376.402,0.376
9,3.167,240.056,0.486,379.839,0.38
9,3.173,240.113,0.485,379.328,0.379
9,3.153,240.123,0.484,376.479,0.376
9,3.146,240.088,0.484,376.178,0.376
9,3.146,240.035,0.485,376.498,0.376
9,3.151,239.955,0.487,377.745,0.378
9,3.173,239.818,0.486,379.696,0.38
9,3.157,239.731,0.485,378.05,0.378
9,3.142,239.638,0.485,376.129,0.376
9,3.146,239.56,0.485,375.924,0.376
9,3.149,239.519,0.486,377.26,0.377
9,3.159,239.521,0.487,379.92,0.38
9,3.16,239.573,0.485,378.918,0.379
9,3.139,239.666,0.486,376.068,0.376
9,3.133,239.758,0.485,375.144,0.375
9,3.14,239.798,0.486,376.629,0.377
9,3.153,239.893,0.488,377.971,0.378
9,3.184,239.921,0.486,380.787,0.381
9,3.165,239.888,0.484,378.829,0.379
9,3.146,239.841,0.485,376.448,0.376
9,3.147,239.813,0.485,376.359,0.376
9,3.138,239.751,0.485,376.323,0.376
9,3.152,239.687,0.487,378.92,0.379
9,3.168,239.66,0.485,379.755,0.38
9,3.151,239.702,0.484,376.654,0.377
9,3.143,239.851,0.485,376.52,0.377
9,3.155,240.014,0.486,378.058,0.378
9,3.153,240.12,0.487,377.691,0.378
9,3.183,240.121,0.486,381.503,0.382
9,3.171,240.034,0.485,379.926,0.38
9,3.165,239.935,0.485,378.172,0.378
9,3.167,239.86,0.484,377.758,0.378
9,3.162,239.775,0.485,378.282,0.378
9,3.168,239.698,0.487,380.339,0.38
9,3.172,239.653,0.485,380.198,0.38
9,3.153,239.639,0.486,378.318,0.378
9,3.153,239.71,0.485,378.067,0.378
9,3.156,239.842,0.486,378.138,0.378
9,3.16,240.002,0.486,378.167,0.378
9,3.184,240.078,0.486,382.114,0.382
9,3.167,240.045,0.483,378.618,0.379
9,3.157,239.923,0.485,377.497,0.377
9,3.164,239.8,0.485,378.729,0.379
9,3.155,239.686,0.485,378.097,0.378
9,3.162,239.629,0.487,379.647,0.38
9,3.177,239.654,0.486,380.78,0.381
9,3.153,239.699,0.486,377.94,0.378
9,3.15,239.768,0.485,377.469,0.377
9,3.163,239.88,0.487,378.697,0.379
9,3.159,239.963,0.486,377.703,0.378
9,3.18,239.936,0.488,382.236,0.382
9,3.168,239.821,0.485,378.979,0.379
9,3.156,239.663,0.484,376.669,0.377
9,3.156,239.522,0.484,377.586,0.378
9,3.158,239.492,0.485,378.246,0.378
9,3.175,239.561,0.486,380.324,0.38
9,3.183,239.707,0.483,379.326,0.379
9,3.157,239.832,0.484,377.787,0.378
9,3.157,239.845,0.485,377.85,0.378
9,3.165,239.723,0.486,378.16,0.378
9,3.165,239.599,0.485,378.003,0.378
9,3.184,239.506,0.485,381.492,0.381
9,3.166,239.495,0.485,378.675,0.379
9,3.153,239.571,0.485,376.967,0.377
9,3.156,239.666,0.487,378.241,0.378
9,3.158,239.69,0.485,377.343,0.377
9,3.17,239.606,0.487,379.4,0.379
9,3.174,239.46,0.486,379.508,0.38
9,3.139,239.313,0.484,375.306,0.375
9,3.139,239.278,0.486,375.587,0.376
9,3.152,239.42,0.487,377.122,0.377
9,3.151,239.59,0.485,376.885,0.377
9,3.171,239.615,0.486,380.148,0.38
9,3.157,239.492,0.485,377.57,0.378
9,3.147,239.301,0.484,374.955,0.375
9,3.144,239.289,0.486,376.551,0.377
9,3.143,239.396,0.485,376.208,0.376
9,3.161,239.575,0.485,377.203,0.377
9,3.168,239.63,0.485,378.359,0.378
9,3.141,239.506,0.484,374.835,0.375
9,3.147,239.316,0.485,375.394,0.375
9,3.149,239.177,0.485,375.623,0.376
9,3.145,239.173,0.485,375.716,0.376
9,3.174,239.232,0.486,379.558,0.38
9,3.158,239.367,0.485,377.19,0.377
9,3.143,239.483,0.485,375.049,0.375
9,3.15,239.503,0.487,376.902,0.377
9,3.152,239.422,0.485,376.351,0.376
9,3.165,239.384,0.487,378.128,0.378
9,3.172,239.278,0.484,378.849,0.379
9,3.147,239.262,0.484,376.345,0.376
9,3.146,239.275,0.485,375.396,0.375
9,3.148,239.328,0.487,377.044,0.377
9,3.152,239.463,0.485,377.296,0.377
9,3.177,239.56,0.487,380.933,0.381
9,3.165,239.631,0.485,378.196,0.378
9,3.149,239.738,0.484,375.766,0.376
9,3.142,239.678,0.486,376.191,0.376
9,3.146,239.589,0.484,375.748,0.376
9,3.159,239.465,0.487,377.881,0.378
9,3.17,239.337,0.486,379.44,0.379
9,3.145,239.223,0.486,376.587,0.377
9,3.047,239.774,0.483,363.255,0.363
9,3.03,239.693,0.483,360.729,0.361
9,3.025,239.596,0.481,358.385,0.358
9,3.029,239.535,0.483,360.294,0.36
9,3.028,239.52,0.482,360.32,0.36
9,3.058,239.461,0.482,362.028,0.362
9,3.058,239.433,0.482,363.164,0.363
9,3.044,239.403,0.481,361.496,0.361
9,3.038,239.39,0.481,360.258,0.36
9,3.039,239.401,0.482,360.306,0.36
9,3.038,239.379,0.482,361.191,0.361
9,3.063,239.355,0.482,364.075,0.364
9,3.046,239.331,0.482,361.758,0.362
9,3.045,239.326,0.482,361.474,0.361
9,3.042,239.35,0.482,361.808,0.362
9,3.039,239.406,0.481,360.386,0.36
9,3.067,239.401,0.483,363.919,0.364
9,3.059,239.417,0.483,364.805,0.365
9,3.044,239.472,0.481,361.614,0.362
9,3.046,239.516,0.481,361.443,0.361
9,3.039,239.541,0.481,360.791,0.361
9,3.038,239.582,0.482,360.662,0.361
9,3.069,239.603,0.483,365.342,0.365
9,3.045,239.613,0.482,362.277,0.362
9,3.034,239.615,0.482,360.578,0.361
9,3.037,239.633,0.481,360.437,0.36
9,3.04,239.644,0.48,359.845,0.36
9,3.058,239.698,0.482,362.693,0.363
9,3.058,239.69,0.482,363.437,0.363
9,3.049,239.684,0.482,362.051,0.362
9,3.052,239.704,0.481,361.795,0.362
9,3.053,239.793,0.481,361.628,0.362
9,3.057,239.869,0.482,362.869,0.363
9,3.083,239.869,0.483,366.044,0.366
9,3.055,239.837,0.482,363.258,0.363
9,3.045,239.796,0.482,362.227,0.362
9,3.045,239.721,0.483,361.978,0.362
9,3.046,239.646,0.482,361.01,0.361
9,3.065,239.548,0.483,363.731,0.364
9,3.066,239.457,0.483,365.171,0.365
9,3.053,239.362,0.482,363.073,0.363
9,3.06,239.313,0.481,362.907,0.363
9,3.053,239.319,0.483,363.393,0.363
9,3.053,239.353,0.482,362.171,0.362
9,3.08,239.435,0.483,366.091,0.366
9,3.053,239.488,0.482,363.582,0.364
9,3.041,239.568,0.482,362.36,0.362
9,3.044,239.647,0.483,361.921,0.362
9,3.044,239.709,0.483,362.123,0.362
9,3.063,239.749,0.483,364.187,0.364
9,3.068,239.776,0.483,365.469,0.365
9,3.061,239.81,0.482,363.576,0.364
9,3.053,239.811,0.482,362.974,0.363
9,3.053,239.803,0.483,362.977,0.363
9,3.06,239.831,0.482,363.117,0.363
9,3.083,239.79,0.484,367.04,0.367
9,3.06,239.677,0.483,364.393,0.364
9,3.058,239.63,0.482,363.447,0.363
9,3.052,239.595,0.482,362.055,0.362
9,3.047,239.592,0.483,362.178,0.362
9,3.068,239.565,0.483,364.653,0.365
9,3.072,239.535,0.484,366.103,0.366
9,3.054,239.434,0.482,362.589,0.363
9,3.051,239.422,0.483,362.57,0.363
9,3.051,239.463,0.483,363.255,0.363
9,3.047,239.496,0.483,362.364,0.362
9,3.077,239.573,0.484,366.15,0.366
9,3.06,239.642,0.483,364.298,0.364
9,3.053,239.709,0.482,362.792,0.363
9,3.053,239.779,0.482,362.209,0.362
9,3.052,239.766,0.482,362.241,0.362
9,3.068,239.706,0.483,364.679,0.365
9,3.071,239.586,0.484,366.536,0.367
9,3.06,239.438,0.482,363.743,0.364
9,3.054,239.382,0.482,363.181,0.363
9,3.055,239.36,0.482,362.951,0.363
9,3.059,239.396,0.483,363.549,0.364
9,3.083,239.482,0.484,367.078,0.367
9,3.063,239.567,0.483,364.852,0.365
9,3.049,239.705,0.484,363.635,0.364
9,3.045,239.793,0.483,362.271,0.362
9,3.039,239.776,0.484,362.266,0.362
9,3.055,239.733,0.484,363.823,0.364
9,3.054,239.634,0.485,366.345,0.366
9,3.032,239.521,0.486,363.492,0.363
9,3.03,239.508,0.486,363.189,0.363
9,3.036,239.474,0.485,363.508,0.364
9,3.034,239.491,0.485,362.912,0.363
9,3.058,239.505,0.487,366.956,0.367
9,3.047,239.558,0.486,365.605,0.366
9,3.035,239.621,0.486,364.055,0.364
9,3.037,239.692,0.485,363.419,0.363
9,3.037,239.75,0.485,363.429,0.363
9,3.048,239.8,0.486,365.166,0.365
9,3.058,239.843,0.486,366.452,0.366
9,3.051,239.879,0.486,364.845,0.365
9,3.041,239.898,0.485,364.186,0.364
9,3.044,239.918,0.486,364.339,0.364
9,3.048,239.915,0.486,364.291,0.364
9,3.071,239.927,0.485,367.209,0.367
9,3.054,239.93,0.485,366.042,0.366
9,3.045,239.912,0.485,364.233,0.364
9,3.046,239.876,0.486,364.379,0.364
9,3.052,239.836,0.485,364.55,0.365
9,3.066,239.787,0.485,366.317,0.366
9,3.08,239.748,0.485,368.614,0.369
9,3.063,239.708,0.485,366.285,0.366
9,3.054,239.681,0.484,365.026,0.365
9,3.064,239.651,0.484,365.508,0.366
9,3.069,239.622,0.484,365.151,0.365
9,3.087,239.619,0.484,368.427,0.368
9,3.083,239.637,0.483,368.21,0.368
9,3.073,239.653,0.481,365.122,0.365
9,3.07,239.643,0.481,364.05,0.364
9,3.072,239.641,0.482,365.974,0.366
9,3.083,239.626,0.482,366.208,0.366
9,3.091,239.62,0.482,367.572,0.368
9,3.078,239.652,0.482,366.169,0.366
9,3.063,239.648,0.482,364.729,0.365
9,3.068,239.643,0.481,364.139,0.364
9,3.075,239.618,0.481,363.787,0.364
9,3.088,239.529,0.482,367.446,0.367
9,3.075,239.53,0.481,366.139,0.366
9,3.068,239.511,0.482,364.134,0.364
9,3.063,239.503,0.481,363.584,0.364
9,3.062,239.504,0.482,364.224,0.364
9,3.076,239.487,0.481,364.625,0.365
9,3.087,239.512,0.482,367.921,0.368
9,3.068,239.503,0.482,365.446,0.365
9,3.06,239.493,0.481,363.879,0.364
9,3.065,239.492,0.482,364.657,0.365
9,3.065,239.515,0.482,364.421,0.364
9,3.084,239.528,0.483,367.574,0.368
9,3.082,239.52,0.482,367.168,0.367
9,3.076,239.505,0.48,364.272,0.364
9,3.07,239.489,0.482,365.261,0.365
9,3.08,239.492,0.482,366.47,0.366
9,3.092,239.536,0.481,366.273,0.366
9,3.101,239.571,0.482,369.323,0.369
9,3.085,239.598,0.482,367.441,0.367
9,3.081,239.642,0.481,365.832,0.366
9,3.078,239.71,0.481,365.727,0.366
9,3.082,239.77,0.481,365.968,0.366
9,3.101,239.816,0.483,369.316,0.369
9,3.091,239.877,0.481,367.016,0.367
9,3.074,239.945,0.48,364.902,0.365
9,3.072,240,0.482,365.457,0.365
9,3.077,240.099,0.481,365.858,0.366
9,3.086,240.163,0.482,366.271,0.366
9,3.093,240.227,0.482,369.094,0.369
9,3.076,240.289,0.482,366.793,0.367
9,3.074,240.315,0.481,364.292,0.364
9,3.079,240.377,0.482,365.962,0.366
9,3.073,240.386,0.481,365.954,0.366
9,3.099,240.401,0.482,368.063,0.368
9,3.093,240.394,0.482,367.528,0.368
9,3.075,240.359,0.481,365.84,0.366
9,3.071,240.36,0.481,364.975,0.365
9,3.076,240.345,0.481,365.237,0.365
9,3.085,240.348,0.482,366.211,0.366
9,3.088,240.328,0.482,368.82,0.369
9,3.092,240.321,0.481,367.235,0.367
9,3.094,240.319,0.482,367.161,0.367
9,3.088,240.319,0.481,366.964,0.367
9,3.084,240.314,0.481,367.057,0.367
9,3.115,240.244,0.482,369.762,0.37
9,3.107,240.223,0.481,369.332,0.369
9,3.092,240.177,0.481,368.027,0.368
9,3.097,240.146,0.482,368.296,0.368
9,3.098,240.103,0.481,368.156,0.368
9,3.102,240.073,0.481,367.656,0.368
9,3.114,240.069,0.482,371.587,0.372
9,3.1,240.066,0.481,368.258,0.368
9,3.094,240.041,0.481,366.582,0.367
9,3.087,240.052,0.482,368.147,0.368
9,3.086,240.053,0.482,367.541,0.368
9,3.114,240.066,0.482,369.961,0.37
9,3.106,240.081,0.482,370.861,0.371
9,3.098,240.075,0.481,369.318,0.369
9,3.095,240.084,0.48,367.709,0.368
9,3.1,240.115,0.482,369.052,0.369
9,3.112,240.143,0.482,370.753,0.371
9,3.122,240.185,0.481,372.1,0.372
9,3.116,240.267,0.481,370.269,0.37
9,3.119,240.341,0.482,371.383,0.371
9,3.113,240.443,0.483,371.534,0.372
9,3.128,240.499,0.483,372.462,0.372
9,3.165,240.555,0.483,376.396,0.376
9,3.153,240.585,0.483,376.892,0.377
9,3.147,240.611,0.483,375.793,0.376
9,3.152,240.584,0.481,375.031,0.375
9,3.149,240.567,0.482,375.474,0.375
9,3.158,240.522,0.482,375.496,0.375
9,3.175,240.487,0.482,378.602,0.379
9,3.16,240.435,0.482,375.932,0.376
9,3.155,240.388,0.482,375.261,0.375
9,3.157,240.374,0.482,375.742,0.376
9,3.15,240.345,0.482,375.072,0.375
9,3.168,240.317,0.483,377.022,0.377
9,3.158,240.299,0.482,376.421,0.376
9,3.16,240.294,0.482,375.905,0.376
9,3.147,240.295,0.482,374.211,0.374
9,3.141,240.306,0.482,374.826,0.375
9,3.153,240.3,0.483,375.501,0.376
9,3.166,240.306,0.483,377.911,0.378
9,3.145,240.307,0.482,375.206,0.375
9,3.144,240.294,0.483,375.656,0.376
9,3.14,240.313,0.482,374.421,0.374
9,3.132,240.299,0.483,374.531,0.375
9,3.158,240.257,0.484,377.916,0.378
9,3.153,240.236,0.484,377.21,0.377
9,3.148,240.161,0.483,375.674,0.376
9,3.147,240.102,0.483,375.737,0.376
9,3.137,240.079,0.483,375.452,0.375
9,3.143,240.052,0.484,375.376,0.375
9,3.164,240.036,0.484,378.033,0.378
9,3.14,240.09,0.482,375.145,0.375
9,3.137,240.139,0.482,374.073,0.374
9,3.14,240.25,0.482,374.077,0.374
9,3.133,240.378,0.483,373.968,0.374
9,3.155,240.482,0.484,376.57,0.377
9,3.156,240.54,0.483,376.963,0.377
9,3.155,240.551,0.482,376.092,0.376
9,3.151,240.444,0.483,375.909,0.376
9,3.144,240.277,0.482,374.968,0.375
9,3.155,240.143,0.482,375.559,0.376
9,3.168,240.079,0.483,378.247,0.378
9,3.147,240.156,0.482,375.925,0.376
9,3.15,240.292,0.482,375.84,0.376
9,3.146,240.438,0.482,374.939,0.375
9,3.141,240.565,0.483,374.432,0.374
9,3.166,240.578,0.483,377.203,0.377
9,3.158,240.478,0.482,376.8,0.377
9,3.142,240.319,0.482,375.194,0.375
9,3.137,240.199,0.483,374.405,0.374
9,3.136,240.19,0.482,374.213,0.374
9,3.141,240.203,0.483,375.423,0.375
9,3.158,240.297,0.484,377.547,0.378
9,3.144,240.41,0.482,374.634,0.375
9,3.141,240.453,0.483,374.618,0.375
9,3.136,240.398,0.483,373.885,0.374
9,3.134,240.285,0.483,374,0.374
9,3.158,240.143,0.484,377.165,0.377
9,3.153,240.075,0.484,377.9,0.378
9,3.146,240.068,0.483,375.894,0.376
9,3.139,240.155,0.483,375.072,0.375
9,3.133,240.283,0.483,374.355,0.374
9,3.144,240.423,0.484,375.62,0.376
9,3.164,240.489,0.485,378.382,0.378
9,3.15,240.505,0.483,375.399,0.375
9,3.151,240.398,0.483,375.625,0.376
9,3.145,240.277,0.483,374.851,0.375
9,3.136,240.13,0.482,373.703,0.374
9,3.16,240.015,0.484,377.216,0.377
9,3.16,239.966,0.483,377.672,0.378
9,3.144,239.988,0.483,375.108,0.375
9,3.141,240.074,0.483,374.75,0.375
9,3.138,240.2,0.483,374.604,0.375
9,3.143,240.285,0.482,373.99,0.374
9,3.162,240.411,0.484,377.715,0.378
9,3.151,240.472,0.483,376.262,0.376
9,3.144,240.466,0.483,374.669,0.375
9,3.139,240.53,0.482,373.767,0.374
9,3.138,240.446,0.483,374.062,0.374
9,3.156,240.345,0.483,376.054,0.376
9,3.156,240.255,0.483,376.891,0.377
9,3.143,240.133,0.482,374.788,0.375
9,3.132,240.045,0.482,373.199,0.373
9,3.132,240.007,0.483,374.031,0.374
9,3.146,239.955,0.482,373.928,0.374
9,3.162,239.962,0.483,377.579,0.378
9,3.141,239.976,0.482,375.07,0.375
9,3.145,239.999,0.482,374.354,0.374
9,3.138,240.067,0.482,373.638,0.374
9,3.135,240.089,0.482,373.899,0.374
9,3.164,240.081,0.483,376.853,0.377
9,3.164,240.082,0.482,377.35,0.377
9,3.148,240.092,0.483,375.731,0.376
9,3.137,240.086,0.482,373.585,0.374
9,3.142,240.103,0.483,374.743,0.375
9,3.149,240.091,0.482,374.913,0.375
9,3.167,240.086,0.483,378.231,0.378
9,3.154,240.059,0.482,376.473,0.376
9,3.153,240.03,0.481,374.617,0.375
9,3.149,239.987,0.482,374.438,0.374
9,3.149,239.983,0.482,375.786,0.376
9,3.17,239.972,0.483,377.453,0.377
9,3.165,239.989,0.484,378.461,0.378
9,3.151,239.987,0.483,376.436,0.376
9,3.137,240.029,0.483,374.629,0.375
9,3.137,240.079,0.482,374.443,0.374
9,3.145,240.132,0.483,374.651,0.375
9,3.164,240.218,0.484,378.429,0.378
9,3.152,240.315,0.483,375.861,0.376
9,3.161,240.39,0.482,374.983,0.375
9,3.177,240.486,0.484,379.008,0.379
9,3.198,240.469,0.483,381.08,0.381
9,3.241,240.431,0.483,385.178,0.385
9,3.244,240.383,0.483,387.119,0.387
9,3.228,240.341,0.483,385.538,0.386
9,3.221,240.265,0.482,383.581,0.384
9,3.223,240.201,0.482,383.888,0.384
9,3.226,240.101,0.483,384.326,0.384
9,3.255,240.061,0.483,388.51,0.389
9,3.241,239.998,0.483,386.662,0.387
9,3.232,239.965,0.483,384.769,0.385
9,3.224,239.942,0.483,384.749,0.385
9,3.229,239.943,0.483,385.295,0.385
9,3.253,239.929,0.483,386.766,0.387
9,3.244,239.913,0.483,388.386,0.388
9,3.228,239.883,0.483,385.787,0.386
9,3.217,239.877,0.483,383.434,0.383
9,3.214,239.912,0.482,383.274,0.383
9,3.218,239.909,0.483,383.825,0.384
9,3.25,239.917,0.483,387.854,0.388
9,3.233,239.993,0.483,385.971,0.386
9,3.219,240.027,0.483,384.486,0.384
9,3.218,240.056,0.483,384.571,0.385
9,3.223,240.09,0.482,384.494,0.384
9,3.243,240.124,0.484,386.687,0.387
9,3.244,240.175,0.483,388.604,0.389
9,3.229,240.215,0.483,385.703,0.386
9,3.225,240.303,0.482,383.649,0.384
9,3.226,240.342,0.482,384.498,0.384
9,3.231,240.388,0.483,385.331,0.385
9,3.258,240.436,0.483,388.09,0.388
9,3.243,240.454,0.482,386.067,0.386
9,3.22,240.459,0.483,384.242,0.384
9,3.222,240.478,0.482,383.667,0.384
9,3.227,240.461,0.482,383.986,0.384
9,3.244,240.469,0.482,386.056,0.386
9,3.239,240.472,0.483,387.479,0.387
9,3.231,240.469,0.482,385.104,0.385
9,3.224,240.47,0.481,383.535,0.384
9,3.222,240.465,0.482,383.869,0.384
9,3.23,240.442,0.483,384.63,0.385
9,3.266,240.43,0.483,389.05,0.389
9,3.239,240.437,0.482,386.599,0.387
9,3.223,240.399,0.482,384.882,0.385
9,3.229,240.375,0.482,384.733,0.385
9,3.234,240.32,0.482,384.249,0.384
9,3.248,240.287,0.483,387.203,0.387
9,3.249,240.276,0.483,388.088,0.388
9,3.23,240.262,0.482,384.93,0.385
9,3.219,240.221,0.483,383.949,0.384
9,3.225,240.206,0.483,385.217,0.385
9,3.227,240.181,0.483,384.316,0.384
9,3.253,240.167,0.484,389.06,0.389
9,3.233,240.156,0.483,386.887,0.387
9,3.219,240.161,0.483,384.861,0.385
9,3.222,240.136,0.482,383.858,0.384
9,3.224,240.103,0.482,384.445,0.384
9,3.245,240.084,0.484,387.727,0.388
9,3.243,240.051,0.483,387.609,0.388
9,3.221,240.044,0.483,385.601,0.386
9,3.208,240.038,0.483,384.334,0.384
9,3.209,240.028,0.484,383.954,0.384
9,3.211,240.029,0.483,383.106,0.383
9,3.236,240.026,0.485,388.121,0.388
9,3.211,240.016,0.483,384.327,0.384
9,3.202,240.024,0.483,382.393,0.382
9,3.214,240.076,0.483,383.713,0.384
9,3.215,240.102,0.483,384.254,0.384
9,3.237,240.147,0.483,386.034,0.386
9,3.245,240.2,0.483,387.782,0.388
9,3.226,240.272,0.483,384.944,0.385
9,3.214,240.34,0.483,383.954,0.384
9,3.226,240.413,0.483,384.665,0.385
9,3.229,240.433,0.483,384.533,0.385
9,3.251,240.425,0.484,388.393,0.388
9,3.23,240.37,0.484,386.476,0.386
9,3.215,240.269,0.483,383.716,0.384
9,3.213,240.168,0.483,383.14,0.383
9,3.215,240.082,0.483,384.289,0.384
9,3.235,240.078,0.484,386.936,0.387
9,3.241,240.169,0.484,388.013,0.388
9,3.226,240.336,0.482,385.038,0.385
9,3.229,240.429,0.484,386.106,0.386
9,3.235,240.449,0.483,385.373,0.385
9,3.233,240.39,0.483,385.689,0.386
9,3.259,240.275,0.484,389.733,0.39
9,3.234,240.167,0.482,386.297,0.386
9,3.222,240.149,0.481,383.643,0.384
9,3.23,240.16,0.482,384.669,0.385
9,3.238,240.238,0.482,385.089,0.385
9,3.256,240.339,0.481,386.709,0.387
9,3.262,240.387,0.483,388.924,0.389
9,3.234,240.381,0.481,384.719,0.385
9,3.224,240.345,0.482,383.862,0.384
9,3.222,240.293,0.483,383.761,0.384
9,3.216,240.212,0.483,384.163,0.384
9,3.238,240.151,0.484,387.549,0.388
9,3.221,240.093,0.483,384.98,0.385
9,3.209,240.052,0.483,383.658,0.384
9,3.207,240.08,0.484,383.982,0.384
9,3.213,240.063,0.483,384.191,0.384
9,3.233,240.054,0.483,386.279,0.386
9,3.239,240.075,0.484,387.993,0.388
9,3.216,240.079,0.484,385.203,0.385
9,3.21,240.063,0.484,385.176,0.385
9,3.21,240.086,0.483,383.606,0.384
9,3.209,240.082,0.483,383.233,0.383
9,3.24,240.076,0.485,387.923,0.388
9,3.218,240.084,0.484,385.75,0.386
9,3.206,240.096,0.483,383.419,0.383
9,3.214,240.089,0.484,384.75,0.385
9,3.214,240.103,0.483,384.949,0.385
9,3.23,240.087,0.484,386.763,0.387
9,3.238,240.066,0.484,388.191,0.388
9,3.211,240.093,0.484,384.973,0.385
9,3.204,240.102,0.484,384.216,0.384
9,3.212,240.124,0.483,383.594,0.384
9,3.215,240.145,0.483,383.783,0.384
9,3.238,240.151,0.485,388.148,0.388
