WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,Load
2,244.718,2.009,223.904,22.39,1
2,244.757,2.007,223.933,22.393,1
2,244.777,2.006,223.956,22.396,1
2,244.762,2.006,223.768,22.377,1
2,244.72,2.005,223.811,22.381,1
2,244.677,2.003,223.846,22.385,1
2,244.649,2.003,223.885,22.389,1
2,244.639,2.004,223.927,22.393,1
2,244.658,2.003,223.951,22.395,1
2,244.675,2.002,223.981,22.398,1
2,244.691,2.002,224.006,22.401,1
2,244.682,2.002,223.819,22.382,1
2,244.64,2.002,223.863,22.386,1
2,244.575,2.002,223.909,22.391,1
2,244.539,2.003,223.957,22.396,1
2,244.541,2.003,223.779,22.378,1
2,244.58,2.001,223.831,22.383,1
2,244.609,2.001,223.676,22.368,1
2,244.604,2.004,223.736,22.374,1
2,244.573,2.005,224.001,22.4,1
2,244.531,2.004,224.032,22.403,1
2,244.497,2.004,224.056,22.406,1
2,244.475,2.004,224.057,22.406,1
2,244.468,2.003,223.85,22.385,1
2,244.495,2.003,223.889,22.389,1
2,244.525,2.003,223.93,22.393,1
2,244.537,2.003,223.757,22.376,1
2,244.518,2.002,223.813,22.381,1
2,244.492,2.001,223.662,22.366,1
2,244.458,2.001,223.724,22.372,1
2,244.396,2.001,223.786,22.379,1
2,244.347,2.001,223.847,22.385,1
2,244.3,2.001,223.886,22.389,1
2,244.261,2.0,223.928,22.393,1
2,244.246,1.999,223.766,22.377,1
2,244.235,2.001,223.82,22.382,1
2,244.266,2.001,223.884,22.388,1
2,244.318,2.001,223.916,22.392,1
2,244.37,2.002,223.746,22.375,1
2,244.415,2.002,224.02,22.402,1
2,244.445,2.003,224.037,22.404,1
2,244.462,2.004,224.041,22.404,1
2,244.48,2.005,224.044,22.404,1
2,244.495,2.006,224.036,22.404,1
2,243.469,1.987,219.884,21.988,1
2,243.407,1.989,220.061,22.006,1
2,243.375,1.992,220.205,22.021,1
2,243.377,1.994,220.116,22.012,1
2,243.411,1.996,220.25,22.025,1
2,243.459,1.997,220.173,22.017,1
2,243.482,1.997,220.09,22.009,1
2,243.479,1.996,220.228,22.023,1
2,243.468,1.994,220.341,22.034,1
2,243.496,1.991,220.433,22.043,1
2,243.569,1.99,220.508,22.051,1
2,243.644,1.988,220.579,22.058,1
2,243.725,1.986,220.421,22.042,1
2,243.773,1.986,220.498,22.05,1
2,243.76,1.984,220.355,22.035,1
2,243.724,1.984,220.444,22.044,1
2,243.678,1.984,220.517,22.052,1
2,243.645,1.985,220.576,22.058,1
2,243.648,1.984,220.418,22.042,1
2,243.683,1.982,220.496,22.05,1
2,243.721,1.984,220.57,22.057,1
2,243.761,1.984,220.403,22.04,1
2,243.807,1.983,220.483,22.048,1
2,243.863,1.983,220.332,22.033,1
2,243.923,1.981,220.436,22.044,1
2,243.948,1.983,220.727,22.073,1
2,243.977,1.985,220.953,22.095,1
2,244.001,1.988,221.518,22.152,1
2,244.011,1.991,221.803,22.18,1
2,244.027,1.994,222.036,22.204,1
2,244.047,1.996,222.225,22.223,1
2,244.081,1.996,222.379,22.238,1
2,244.116,1.997,222.494,22.249,1
2,244.158,1.998,222.587,22.259,1
2,244.197,2.003,223.251,22.325,2
2,244.24,2.008,223.998,22.4,2
2,244.272,2.011,224.215,22.421,2
2,244.294,2.012,224.782,22.478,2
2,244.304,2.015,225.265,22.526,2
2,244.276,2.016,225.463,22.546,2
2,244.232,2.015,225.408,22.541,2
2,244.189,2.014,225.765,22.576,2
2,244.137,2.014,225.85,22.585,2
2,244.069,2.014,225.918,22.592,2
2,244.015,2.015,225.974,22.597,2
2,243.975,2.015,226.226,22.623,2
2,243.93,2.015,226.009,22.601,2
2,243.869,2.014,226.048,22.605,2
2,243.833,2.013,226.101,22.61,2
2,243.801,2.012,225.927,22.593,2
2,243.782,2.013,225.992,22.599,2
2,243.758,2.012,225.839,22.584,2
2,243.721,2.014,225.93,22.593,2
2,243.693,2.016,225.789,22.579,2
2,243.681,2.015,225.673,22.567,2
2,243.696,2.014,225.795,22.579,2
2,243.731,2.012,225.679,22.568,2
2,243.764,2.012,225.584,22.558,2
2,243.81,2.011,225.475,22.547,2
2,243.835,2.011,225.604,22.56,2
2,243.84,2.011,225.739,22.574,2
2,243.829,2.01,225.633,22.563,2
2,243.833,2.011,225.752,22.575,2
2,243.85,2.013,225.86,22.586,2
2,243.868,2.013,225.731,22.573,2
2,243.877,2.013,225.822,22.582,2
2,243.894,2.014,225.7,22.57,2
2,243.915,2.014,225.786,22.579,2
2,243.942,2.014,226.074,22.607,2
2,243.96,2.013,225.905,22.59,2
2,243.979,2.014,225.954,22.595,2
2,243.991,2.013,226.003,22.6,2
2,244.014,2.014,226.25,22.625,2
2,244.031,2.014,226.049,22.605,2
2,244.041,2.015,226.276,22.628,2
2,244.049,2.014,226.07,22.607,2
2,244.059,2.014,225.892,22.589,2
2,244.061,2.015,225.943,22.594,2
2,244.049,2.015,225.994,22.599,2
2,244.018,2.013,225.841,22.584,2
2,243.992,2.013,225.932,22.593,2
2,243.979,2.013,225.985,22.599,2
2,243.981,2.013,226.029,22.603,2
2,244.0,2.015,226.25,22.625,2
2,244.033,2.017,226.461,22.646,2
2,244.091,2.019,226.416,22.642,2
2,244.158,2.019,226.401,22.64,2
2,244.22,2.019,226.172,22.617,2
2,244.231,2.019,226.171,22.617,2
2,244.186,2.018,226.17,22.617,2
2,244.141,2.016,226.2,22.62,2
2,244.121,2.015,226.225,22.622,2
2,244.124,2.015,226.245,22.625,2
2,244.173,2.017,226.25,22.625,2
2,244.234,2.017,226.235,22.624,2
2,244.275,2.019,226.232,22.623,2
2,244.268,2.019,226.22,22.622,2
2,244.225,2.019,226.21,22.621,2
2,244.196,2.019,226.212,22.621,2
2,244.182,2.019,226.203,22.62,2
2,244.203,2.02,226.197,22.62,2
2,244.049,2.064,231.87,23.187,3
2,244.053,2.066,231.625,23.163,3
2,244.058,2.067,231.828,23.183,3
2,244.046,2.068,231.817,23.182,3
2,244.069,2.068,232.004,23.2,3
2,244.1,2.068,231.93,23.193,3
2,244.106,2.067,232.087,23.209,3
2,244.114,2.066,232.018,23.202,3
2,244.113,2.065,231.951,23.195,3
2,244.111,2.064,232.104,23.21,3
2,244.104,2.063,232.011,23.201,3
2,244.097,2.063,231.926,23.193,3
2,244.102,2.063,232.073,23.207,3
2,244.123,2.063,232.192,23.219,3
2,244.144,2.063,232.3,23.23,3
2,244.19,2.064,232.397,23.24,3
2,244.23,2.064,232.251,23.225,3
2,244.266,2.064,232.326,23.233,3
2,244.274,2.063,232.193,23.219,3
2,244.265,2.061,232.095,23.209,3
2,244.27,2.061,232.004,23.2,3
2,244.289,2.062,232.125,23.212,3
2,244.316,2.061,232.029,23.203,3
2,244.362,2.061,232.177,23.218,3
2,244.402,2.06,231.885,23.188,3
2,244.445,2.06,232.05,23.205,3
2,244.482,2.061,231.977,23.198,3
2,244.527,2.063,232.104,23.21,3
2,244.552,2.063,232.218,23.222,3
2,244.538,2.064,232.125,23.212,3
2,244.515,2.065,232.049,23.205,3
2,244.472,2.066,231.967,23.197,3
2,244.394,2.067,231.9,23.19,3
2,244.327,2.068,232.062,23.206,3
2,244.262,2.07,231.987,23.199,3
2,244.214,2.071,231.937,23.194,3
2,244.187,2.071,231.886,23.189,3
2,244.174,2.072,231.834,23.183,3
2,244.186,2.073,231.792,23.179,3
2,244.195,2.072,231.757,23.176,3
2,244.19,2.071,231.533,23.153,3
2,244.194,2.068,231.547,23.155,3
2,244.202,2.067,231.578,23.158,3
2,244.237,2.066,231.604,23.16,3
2,244.239,2.064,231.419,23.142,3
2,244.227,2.063,231.453,23.145,3
2,244.219,2.061,231.502,23.15,3
2,244.234,2.061,231.542,23.154,3
2,244.273,2.062,231.76,23.176,3
2,244.312,2.062,231.948,23.195,3
2,244.353,2.061,231.688,23.169,3
2,244.384,2.06,231.673,23.167,3
2,244.417,2.059,231.465,23.146,3
2,244.438,2.057,231.502,23.15,3
2,244.445,2.056,231.335,23.134,3
2,244.443,2.055,231.406,23.141,3
2,244.417,2.055,231.443,23.144,3
2,244.387,2.057,231.679,23.168,3
2,244.353,2.058,231.666,23.167,3
2,244.304,2.058,231.861,23.186,3
2,244.252,2.059,231.834,23.183,3
2,244.188,2.058,231.812,23.181,3
2,244.113,2.058,231.588,23.159,3
2,244.059,2.057,231.592,23.159,3
2,244.001,2.056,231.398,23.14,3
2,243.934,2.055,231.448,23.145,3
2,243.91,2.054,231.508,23.151,3
2,243.898,2.054,231.547,23.155,3
2,243.878,2.054,231.588,23.159,3
2,243.871,2.055,231.612,23.161,3
2,243.85,2.056,231.622,23.162,3
2,243.833,2.056,231.639,23.164,3
2,243.81,2.056,231.447,23.145,3
2,243.792,2.055,231.291,23.129,3
2,243.771,2.054,231.36,23.136,3
2,243.757,2.055,231.426,23.143,3
2,243.733,2.054,231.285,23.128,3
2,243.708,2.055,231.148,23.115,3
2,243.691,2.055,231.254,23.125,3
2,243.675,2.055,231.134,23.113,3
2,243.686,2.054,231.242,23.124,3
2,243.721,2.054,231.113,23.111,3
2,243.747,2.054,231.215,23.122,3
2,243.778,2.054,231.102,23.11,3
2,243.813,2.055,231.216,23.122,3
2,243.836,2.056,231.103,23.11,3
2,243.859,2.055,230.99,23.099,3
2,243.884,2.055,231.105,23.11,3
2,243.883,2.056,231.197,23.12,3
2,243.881,2.057,231.088,23.109,3
2,243.869,2.059,231.4,23.14,3
2,243.847,2.06,231.459,23.146,3
2,243.838,2.061,231.486,23.149,3
2,243.849,2.06,231.508,23.151,3
2,243.891,2.06,231.536,23.154,3
2,243.923,2.06,231.549,23.155,3
2,243.953,2.061,231.56,23.156,3
2,243.993,2.06,231.568,23.157,3
2,244.034,2.059,231.586,23.159,3
2,244.083,2.06,231.579,23.158,3
2,244.096,2.061,231.79,23.179,3
2,243.955,2.073,232.521,23.252,4
2,244.005,2.072,232.577,23.258,4
2,244.043,2.072,232.614,23.261,4
2,244.059,2.072,232.643,23.264,4
2,244.072,2.071,232.667,23.267,4
2,244.096,2.073,232.676,23.268,4
2,244.123,2.073,232.683,23.268,4
2,244.14,2.073,232.7,23.27,4
2,244.159,2.073,232.713,23.271,4
2,244.163,2.074,232.724,23.272,4
2,244.167,2.075,232.733,23.273,4
2,244.136,2.074,232.545,23.254,4
2,244.095,2.073,232.38,23.238,4
2,244.035,2.073,232.443,23.244,4
2,243.972,2.071,232.308,23.231,4
2,243.901,2.071,232.178,23.218,4
2,243.82,2.073,232.267,23.227,4
2,243.749,2.074,232.351,23.235,4
2,243.677,2.076,232.212,23.221,4
2,243.587,2.079,232.316,23.232,4
2,243.482,2.083,232.205,23.221,4
2,243.399,2.087,232.094,23.209,4
2,243.347,2.091,232.003,23.2,4
2,243.316,2.095,232.136,23.214,4
2,243.318,2.098,232.047,23.205,4
2,243.336,2.1,232.182,23.218,4
2,243.372,2.101,232.106,23.211,4
2,243.46,2.1,232.23,23.223,4
2,243.61,2.098,232.32,23.232,4
2,243.739,2.095,232.599,23.26,4
2,243.853,2.091,232.641,23.264,4
2,243.898,2.087,232.666,23.267,4
2,243.898,2.084,232.49,23.249,4
2,243.876,2.081,232.337,23.234,4
2,243.862,2.079,232.417,23.242,4
2,243.841,2.078,232.483,23.248,4
2,243.827,2.077,232.33,23.233,4
2,243.813,2.076,232.618,23.262,4
2,243.805,2.076,232.461,23.246,4
2,243.819,2.075,232.498,23.25,4
2,243.845,2.075,232.539,23.254,4
2,243.873,2.074,232.592,23.259,4
2,243.916,2.074,232.625,23.262,4
2,243.958,2.075,232.446,23.245,4
2,244.01,2.075,232.486,23.249,4
2,244.073,2.075,232.529,23.253,4
2,244.114,2.075,232.357,23.236,4
2,244.127,2.074,232.218,23.222,4
2,244.114,2.074,232.3,23.23,4
2,244.078,2.074,232.192,23.219,4
2,244.045,2.075,232.289,23.229,4
2,244.008,2.074,232.162,23.216,4
2,243.967,2.073,232.265,23.227,4
2,243.933,2.073,232.164,23.216,4
2,243.908,2.073,232.277,23.228,4
2,243.881,2.073,232.378,23.238,4
2,243.854,2.071,232.245,23.224,4
2,243.815,2.07,232.126,23.213,4
2,243.766,2.069,232.03,23.203,4
2,243.717,2.069,231.941,23.194,4
2,243.671,2.07,232.074,23.207,4
2,243.638,2.07,232.204,23.22,4
2,243.625,2.07,232.113,23.211,4
2,243.623,2.07,232.225,23.223,4
2,243.596,2.071,232.131,23.213,4
2,243.559,2.073,231.838,23.184,4
2,243.565,2.076,232.011,23.201,4
2,243.605,2.078,231.957,23.196,4
2,243.645,2.08,231.901,23.19,4
2,243.733,2.08,232.258,23.226,4
2,243.828,2.078,232.147,23.215,4
2,243.898,2.077,232.242,23.224,4
2,243.939,2.076,232.319,23.232,4
2,243.946,2.074,232.403,23.24,4
2,243.933,2.073,232.276,23.228,4
2,243.913,2.072,232.368,23.237,4
2,243.884,2.071,232.443,23.244,4
2,243.853,2.071,232.298,23.23,4
2,243.84,2.069,232.159,23.216,4
2,243.831,2.068,232.252,23.225,4
2,243.839,2.069,232.348,23.235,4
2,243.864,2.069,232.427,23.243,4
2,243.913,2.069,232.501,23.25,4
2,243.972,2.069,232.345,23.235,4
2,244.034,2.07,232.403,23.24,4
2,244.094,2.069,232.461,23.246,4
2,244.131,2.069,232.519,23.252,4
2,244.148,2.068,232.37,23.237,4
2,244.157,2.069,232.435,23.244,4
2,244.17,2.069,232.497,23.25,4
2,244.189,2.07,232.538,23.254,4
2,244.194,2.071,232.561,23.256,4
2,244.177,2.072,232.59,23.259,4
2,244.151,2.072,232.624,23.262,4
2,244.123,2.073,232.445,23.244,4
2,244.066,2.074,232.289,23.229,4
2,244.014,2.075,232.162,23.216,4
2,243.955,2.074,232.059,23.206,4
2,243.89,2.076,231.975,23.197,4
2,243.859,2.075,232.113,23.211,4
2,243.845,2.073,232.039,23.204,4
3,237.952,1.239,127.511,12.751,0
3,238.749,1.244,125.35,12.535,0
3,239.412,1.247,123.589,12.359,0
3,239.938,1.25,122.134,12.213,0
3,240.332,1.252,120.96,12.096,0
3,240.634,1.253,120.014,12.001,0
3,240.853,1.254,119.058,11.906,0
3,241.016,1.254,118.465,11.847,0
3,241.161,1.255,117.981,11.798,0
3,241.307,1.255,117.588,11.759,0
3,241.458,1.254,117.277,11.728,0
3,241.603,1.254,116.829,11.683,0
3,241.709,1.254,116.432,11.643,0
3,241.756,1.254,116.522,11.652,0
3,241.759,1.255,116.409,11.641,0
3,241.743,1.255,116.1,11.61,0
3,241.742,1.255,116.045,11.604,0
3,241.776,1.255,116.0,11.6,0
3,241.847,1.256,116.169,11.617,0
3,241.917,1.256,116.111,11.611,0
3,241.993,1.256,116.054,11.605,0
3,242.051,1.255,116.018,11.602,0
3,242.086,1.255,115.782,11.578,0
3,242.085,1.257,115.786,11.579,0
3,242.076,1.257,115.995,11.6,0
3,242.061,1.258,115.97,11.597,0
3,242.044,1.258,115.743,11.574,0
3,242.016,1.257,115.754,11.575,0
3,241.982,1.257,115.784,11.578,0
3,241.959,1.256,115.808,11.581,0
3,241.946,1.256,115.61,11.561,0
3,241.94,1.257,115.657,11.566,0
3,241.949,1.256,115.498,11.55,0
3,241.954,1.255,115.349,11.535,0
3,241.954,1.256,115.433,11.543,0
3,241.956,1.256,115.512,11.551,0
3,241.958,1.256,115.36,11.536,0
3,241.981,1.254,115.443,11.544,0
3,242.023,1.251,115.108,11.511,0
3,242.062,1.253,115.227,11.523,0
3,242.1,1.253,115.149,11.515,0
3,242.144,1.254,114.868,11.487,0
3,242.184,1.254,114.835,11.483,0
3,242.21,1.252,114.613,11.461,0
3,242.207,1.252,114.628,11.463,0
3,242.184,1.253,114.846,11.485,0
3,242.15,1.252,114.838,11.484,0
3,242.1,1.252,114.822,11.482,0
3,242.04,1.251,114.623,11.462,0
3,241.967,1.251,114.647,11.465,0
3,241.882,1.253,114.872,11.487,0
3,241.814,1.255,114.848,11.485,0
3,241.748,1.257,115.036,11.504,0
3,241.674,1.256,114.993,11.499,0
3,241.586,1.257,115.163,11.516,0
3,241.51,1.258,115.293,11.529,0
3,241.442,1.259,115.388,11.539,0
3,241.407,1.26,115.454,11.545,0
3,241.42,1.259,115.519,11.552,0
3,241.447,1.259,115.386,11.539,0
3,241.504,1.26,115.473,11.547,0
3,241.55,1.261,115.555,11.556,0
3,241.592,1.26,115.621,11.562,0
3,241.622,1.26,115.469,11.547,0
3,241.633,1.259,115.551,11.555,0
3,241.653,1.26,115.402,11.54,0
3,241.722,1.262,115.682,11.568,0
3,241.809,1.261,115.725,11.572,0
3,241.913,1.262,115.533,11.553,0
3,241.988,1.262,115.584,11.558,0
3,242.029,1.261,115.408,11.541,0
3,242.046,1.261,115.461,11.546,0
3,242.029,1.261,115.741,11.574,0
3,242.035,1.26,115.763,11.576,0
3,242.046,1.26,115.781,11.578,0
3,242.045,1.259,115.6,11.56,0
3,242.052,1.259,115.627,11.563,0
3,242.056,1.26,115.865,11.586,0
3,242.069,1.259,115.874,11.587,0
3,242.081,1.259,115.871,11.587,0
3,242.08,1.259,115.859,11.586,0
3,242.078,1.259,115.653,11.565,0
3,242.086,1.26,115.877,11.588,0
3,242.089,1.26,115.884,11.588,0
3,242.105,1.26,115.879,11.588,0
3,242.135,1.26,115.876,11.588,0
3,242.147,1.26,115.883,11.588,0
3,242.166,1.26,115.878,11.588,0
3,242.175,1.261,115.865,11.586,0
3,242.2,1.26,115.843,11.584,0
3,242.231,1.26,115.835,11.583,0
3,242.258,1.259,115.83,11.583,0
3,242.286,1.259,115.846,11.585,0
3,242.301,1.259,115.848,11.585,0
3,242.321,1.259,115.86,11.586,0
3,242.349,1.26,115.86,11.586,0
3,242.395,1.259,115.87,11.587,0
3,242.444,1.26,115.661,11.566,0
3,242.478,1.26,115.687,11.569,0
3,242.511,1.26,115.915,11.591,0
3,242.557,1.261,115.904,11.59,0
3,242.198,1.282,118.697,11.87,1
3,242.238,1.283,118.963,11.896,1
3,242.239,1.282,118.778,11.878,1
3,242.218,1.283,118.824,11.882,1
3,242.195,1.282,118.881,11.888,1
3,242.183,1.282,118.938,11.894,1
3,242.21,1.282,118.985,11.898,1
3,242.25,1.282,119.012,11.901,1
3,242.32,1.283,119.024,11.902,1
3,242.357,1.284,118.828,11.883,1
3,242.335,1.284,118.874,11.887,1
3,242.302,1.285,118.922,11.892,1
3,242.278,1.284,118.961,11.896,1
3,242.253,1.284,118.787,11.879,1
3,242.234,1.284,118.645,11.864,1
3,242.216,1.283,118.519,11.852,1
3,242.208,1.282,118.613,11.861,1
3,242.21,1.283,118.709,11.871,1
3,242.209,1.282,118.376,11.838,1
3,242.201,1.281,118.29,11.829,1
3,242.197,1.279,118.014,11.801,1
3,242.188,1.279,117.984,11.798,1
3,242.181,1.279,118.188,11.819,1
3,242.166,1.278,118.168,11.817,1
3,242.154,1.278,117.935,11.793,1
3,242.141,1.276,117.931,11.793,1
3,242.126,1.276,117.928,11.793,1
3,242.109,1.277,118.142,11.814,1
3,242.092,1.278,118.326,11.833,1
3,242.09,1.279,118.269,11.827,1
3,242.112,1.28,118.42,11.842,1
3,242.134,1.281,118.357,11.836,1
3,242.156,1.282,118.48,11.848,1
3,242.142,1.283,118.592,11.859,1
3,242.122,1.283,118.476,11.848,1
3,242.151,1.283,118.588,11.859,1
3,242.175,1.283,118.494,11.849,1
3,242.211,1.284,118.613,11.861,1
3,242.269,1.284,118.709,11.871,1
3,242.313,1.283,118.571,11.857,1
3,242.37,1.283,118.655,11.865,1
3,242.424,1.282,118.734,11.873,1
3,242.463,1.282,118.623,11.862,1
3,242.507,1.282,118.718,11.872,1
3,242.532,1.282,118.589,11.859,1
3,242.539,1.282,118.68,11.868,1
3,242.541,1.282,118.558,11.856,1
3,242.536,1.281,118.459,11.846,1
3,242.537,1.281,118.584,11.858,1
3,242.536,1.282,118.686,11.869,1
3,242.546,1.283,118.758,11.876,1
3,242.531,1.283,118.611,11.861,1
3,242.51,1.284,118.688,11.869,1
3,242.481,1.285,118.759,11.876,1
3,242.437,1.284,118.839,11.884,1
3,242.394,1.284,118.677,11.868,1
3,242.354,1.284,118.741,11.874,1
3,242.338,1.285,118.814,11.881,1
3,242.324,1.284,118.667,11.867,1
3,242.314,1.284,118.754,11.875,1
3,242.325,1.284,118.824,11.882,1
3,242.346,1.283,118.675,11.867,1
3,242.352,1.283,118.544,11.854,1
3,242.349,1.282,118.427,11.843,1
3,242.335,1.282,118.527,11.853,1
3,242.302,1.283,118.423,11.842,1
3,242.277,1.283,118.545,11.854,1
3,242.256,1.283,118.448,11.845,1
3,242.232,1.283,118.359,11.836,1
3,242.25,1.282,118.482,11.848,1
3,242.295,1.284,118.582,11.858,1
3,242.332,1.285,118.675,11.867,1
3,242.359,1.285,118.76,11.876,1
3,242.381,1.284,118.634,11.863,1
3,242.38,1.284,118.511,11.851,1
3,242.375,1.286,118.617,11.862,1
3,242.376,1.288,118.692,11.869,1
3,242.388,1.287,118.764,11.876,1
3,242.4,1.287,118.616,11.862,1
3,242.402,1.287,118.702,11.87,1
3,242.393,1.286,118.576,11.858,1
3,242.368,1.288,118.463,11.846,1
3,242.344,1.287,118.567,11.857,1
3,242.358,1.286,118.672,11.867,1
3,242.387,1.285,118.551,11.855,1
3,242.412,1.285,118.67,11.867,1
3,242.443,1.286,118.55,11.855,1
3,242.478,1.286,118.658,11.866,1
3,242.521,1.286,118.53,11.853,1
3,242.546,1.286,118.632,11.863,1
3,242.548,1.285,118.519,11.852,1
3,242.526,1.285,118.633,11.863,1
3,242.463,1.286,118.52,11.852,1
3,242.41,1.287,118.819,11.882,1
3,242.378,1.287,118.877,11.888,1
3,242.341,1.287,118.719,11.872,1
3,242.309,1.286,118.785,11.879,1
3,242.282,1.286,118.85,11.885,1
3,242.266,1.286,118.902,11.89,1
3,242.281,1.285,118.729,11.873,1
3,242.323,1.285,118.794,11.879,1
3,242.488,1.336,125.181,12.518,2
3,242.551,1.336,125.048,12.505,2
3,242.583,1.336,124.909,12.491,2
3,242.573,1.336,125.012,12.501,2
3,242.557,1.336,125.116,12.512,2
3,242.519,1.337,125.201,12.52,2
3,242.473,1.337,125.074,12.507,2
3,242.419,1.336,124.95,12.495,2
3,242.341,1.336,125.056,12.506,2
3,242.226,1.336,124.946,12.495,2
3,242.123,1.337,125.063,12.506,2
3,242.044,1.336,124.952,12.495,2
3,241.968,1.335,124.881,12.488,2
3,241.922,1.334,124.609,12.461,2
3,241.89,1.335,124.582,12.458,2
3,241.843,1.337,124.766,12.477,2
3,241.803,1.337,124.699,12.47,2
3,241.748,1.337,124.645,12.464,2
3,241.676,1.338,124.817,12.482,2
3,241.614,1.337,124.752,12.475,2
3,241.523,1.339,124.904,12.49,2
3,241.452,1.34,125.028,12.503,2
3,241.393,1.339,124.727,12.473,2
3,241.365,1.338,124.884,12.488,2
3,241.354,1.335,124.837,12.484,2
3,241.339,1.334,124.582,12.458,2
3,241.337,1.335,124.766,12.477,2
3,241.318,1.334,124.71,12.471,2
3,241.262,1.334,124.665,12.467,2
3,241.162,1.333,124.638,12.464,2
3,241.049,1.333,124.615,12.461,2
3,240.953,1.333,124.577,12.458,2
3,240.937,1.334,124.751,12.475,2
3,240.971,1.333,124.698,12.47,2
3,241.018,1.334,124.86,12.486,2
3,241.08,1.334,124.807,12.481,2
3,241.097,1.333,124.547,12.455,2
3,241.073,1.334,124.727,12.473,2
3,241.022,1.333,124.689,12.469,2
3,240.97,1.333,124.657,12.466,2
3,240.97,1.334,124.827,12.483,2
3,241.01,1.335,124.78,12.478,2
3,241.068,1.335,124.927,12.493,2
3,241.105,1.335,124.831,12.483,2
3,241.122,1.334,124.752,12.475,2
3,241.104,1.334,124.904,12.49,2
3,241.067,1.333,124.626,12.463,2
3,241.06,1.333,124.802,12.48,2
3,241.074,1.334,124.945,12.494,2
3,241.117,1.334,124.866,12.487,2
3,241.192,1.333,124.781,12.478,2
3,241.273,1.333,124.928,12.493,2
3,241.361,1.334,124.831,12.483,2
3,241.447,1.333,124.969,12.497,2
3,241.53,1.333,124.875,12.488,2
3,241.607,1.331,124.809,12.481,2
3,241.676,1.33,124.529,12.453,2
3,241.742,1.329,124.517,12.452,2
3,241.782,1.328,124.322,12.432,2
3,241.829,1.329,124.337,12.434,2
3,241.873,1.329,124.361,12.436,2
3,241.898,1.329,124.38,12.438,2
3,241.904,1.33,124.396,12.44,2
3,241.886,1.33,124.614,12.461,2
3,241.869,1.332,124.576,12.458,2
3,241.829,1.331,124.761,12.476,2
3,241.783,1.33,124.726,12.473,2
3,241.739,1.329,124.677,12.468,2
3,241.675,1.328,124.638,12.464,2
3,241.589,1.328,124.616,12.462,2
3,241.504,1.329,124.588,12.459,2
3,241.43,1.33,124.554,12.455,2
3,241.367,1.33,124.538,12.454,2
3,241.33,1.331,124.513,12.451,2
3,241.359,1.331,124.71,12.471,2
3,241.379,1.331,124.684,12.468,2
3,241.402,1.331,124.654,12.465,2
3,241.43,1.333,124.629,12.463,2
3,241.443,1.333,124.609,12.461,2
3,241.433,1.332,124.592,12.459,2
3,241.403,1.334,124.785,12.478,2
3,241.36,1.334,124.736,12.474,2
3,241.325,1.333,124.479,12.448,2
3,241.324,1.333,124.682,12.468,2
3,241.342,1.333,124.445,12.444,2
3,241.392,1.333,124.655,12.466,2
3,241.43,1.333,124.629,12.463,2
3,241.423,1.333,124.392,12.439,2
3,241.377,1.333,124.611,12.461,2
3,241.304,1.333,124.398,12.44,2
3,241.258,1.332,124.421,12.442,2
3,241.243,1.333,124.634,12.463,2
3,241.269,1.332,124.417,12.442,2
3,241.292,1.331,124.436,12.444,2
3,241.272,1.332,124.245,12.425,2
3,241.237,1.331,124.286,12.429,2
3,241.208,1.33,124.308,12.431,2
3,241.234,1.331,124.543,12.454,2
3,241.297,1.329,124.332,12.433,2
3,241.362,1.329,124.346,12.435,2
3,241.402,1.329,124.377,12.438,2
3,242.316,1.389,132.187,13.219,3
3,242.248,1.387,132.176,13.218,3
3,242.204,1.386,131.95,13.195,3
3,242.196,1.385,131.961,13.196,3
3,242.213,1.386,132.177,13.218,3
3,242.248,1.387,132.167,13.217,3
3,242.286,1.387,132.159,13.216,3
3,242.319,1.386,132.153,13.215,3
3,242.353,1.386,132.137,13.214,3
3,242.386,1.386,132.103,13.21,3
3,242.392,1.384,131.891,13.189,3
3,242.379,1.385,132.12,13.212,3
3,242.368,1.384,132.12,13.212,3
3,242.345,1.384,131.915,13.192,3
3,242.329,1.385,131.943,13.194,3
3,242.299,1.384,131.956,13.196,3
3,242.263,1.384,131.987,13.199,3
3,242.225,1.384,131.992,13.199,3
3,242.209,1.384,132.007,13.201,3
3,242.193,1.385,131.998,13.2,3
3,242.175,1.385,131.99,13.199,3
3,242.172,1.386,132.005,13.2,3
3,242.175,1.386,132.007,13.201,3
3,242.184,1.385,132.214,13.221,3
3,242.194,1.385,131.981,13.198,3
3,242.197,1.385,132.193,13.219,3
3,242.218,1.386,132.376,13.238,3
3,242.24,1.386,132.34,13.234,3
3,242.26,1.384,132.31,13.231,3
3,242.269,1.385,132.286,13.229,3
3,242.248,1.386,132.246,13.225,3
3,242.211,1.385,132.192,13.219,3
3,242.157,1.387,132.17,13.217,3
3,242.091,1.388,132.347,13.235,3
3,242.001,1.388,132.306,13.231,3
3,241.921,1.389,132.056,13.206,3
3,241.838,1.391,132.254,13.225,3
3,241.752,1.391,132.23,13.223,3
3,241.661,1.391,132.004,13.2,3
3,241.597,1.39,132.006,13.201,3
3,241.527,1.389,132.018,13.202,3
3,241.427,1.388,132.028,13.203,3
3,241.342,1.386,131.819,13.182,3
3,241.259,1.385,131.886,13.189,3
3,241.175,1.385,131.735,13.174,3
3,241.144,1.381,131.395,13.14,3
3,241.16,1.377,131.325,13.133,3
