WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,%BeltTension,ActiveZones,LoadCombination,Load
10,241.772,2.193,240.343,24.034,75,1001,9,2
10,241.739,2.193,240.328,24.033,75,1001,9,2
10,241.709,2.194,240.523,24.052,75,1001,9,2
10,241.67,2.194,240.279,24.028,75,1001,9,2
10,241.628,2.194,240.288,24.029,75,1001,9,2
10,241.597,2.194,240.088,24.009,75,1001,9,2
10,241.57,2.194,240.121,24.012,75,1001,9,2
10,241.569,2.194,240.168,24.017,75,1001,9,2
10,241.611,2.195,240.207,24.021,75,1001,9,2
10,241.663,2.195,240.218,24.022,75,1001,9,2
10,241.754,2.195,240.231,24.023,75,1001,9,2
10,241.781,2.195,240.357,24.036,75,1001,9,2
10,241.792,2.195,240.165,24.017,75,1001,9,2
10,241.803,2.195,240.184,24.018,75,1001,9,2
10,241.812,2.194,240.199,24.02,75,1001,9,2
10,241.803,2.193,240.222,24.022,75,1001,9,2
10,241.798,2.192,240.035,24.003,75,1001,9,2
10,241.771,2.193,240.088,24.009,75,1001,9,2
10,241.729,2.194,240.142,24.014,75,1001,9,2
10,241.714,2.195,240.175,24.017,75,1001,9,2
10,241.684,2.195,240.408,24.041,75,1001,9,2
10,241.657,2.195,240.196,24.02,75,1001,9,2
10,241.64,2.195,240.209,24.021,75,1001,9,2
10,241.63,2.194,240.436,24.044,75,1001,9,2
10,241.622,2.194,240.219,24.022,75,1001,9,2
10,241.613,2.194,240.228,24.023,75,1001,9,2
10,241.612,2.193,240.246,24.025,75,1001,9,2
10,241.626,2.193,240.053,24.005,75,1001,9,2
10,241.664,2.193,240.093,24.009,75,1001,9,2
10,241.697,2.193,240.115,24.012,75,1001,9,2
10,241.733,2.193,240.143,24.014,75,1001,9,2
10,241.775,2.193,239.97,23.997,75,1001,9,2
10,241.796,2.194,240.035,24.003,75,1001,9,2
10,241.817,2.195,240.078,24.008,75,1001,9,2
10,241.821,2.195,240.113,24.011,75,1001,9,2
10,241.777,2.195,239.945,23.994,75,1001,9,2
10,241.716,2.196,239.809,23.981,75,1001,9,2
10,241.659,2.196,239.688,23.969,75,1001,9,2
10,241.601,2.198,239.621,23.962,75,1001,9,2
10,241.561,2.199,239.74,23.974,75,1001,9,2
10,241.55,2.2,239.838,23.984,75,1001,9,2
10,241.57,2.201,240.123,24.012,75,1001,9,2
10,241.598,2.2,240.15,24.015,75,1001,9,2
10,241.61,2.2,240.378,24.038,75,1001,9,2
10,241.612,2.199,240.161,24.016,75,1001,9,2
10,241.605,2.198,240.18,24.018,75,1001,9,2
10,241.591,2.198,240.0,24.0,75,1001,9,2
10,241.585,2.199,239.854,23.985,75,1001,9,2
10,241.593,2.201,239.93,23.993,75,1001,9,2
10,241.643,2.202,240.013,24.001,75,1001,9,2
10,241.714,2.2,240.07,24.007,75,1001,9,2
10,241.776,2.2,240.323,24.032,75,1001,9,2
10,241.814,2.199,240.333,24.033,75,1001,9,2
10,241.844,2.197,240.341,24.034,75,1001,9,2
10,241.836,2.196,240.327,24.033,75,1001,9,2
10,241.804,2.198,240.316,24.032,75,1001,9,2
10,241.755,2.198,240.306,24.031,75,1001,9,2
10,241.714,2.199,240.32,24.032,75,1001,9,2
10,241.722,2.197,240.114,24.011,75,1001,9,2
10,241.733,2.194,240.142,24.014,75,1001,9,2
10,241.745,2.194,240.165,24.017,75,1001,9,2
10,241.783,2.193,240.193,24.019,75,1001,9,2
10,241.836,2.193,240.207,24.021,75,1001,9,2
10,241.909,2.193,240.218,24.022,75,1001,9,2
10,241.964,2.192,240.227,24.023,75,1001,9,2
10,241.983,2.191,240.44,24.044,75,1001,9,2
10,241.954,2.19,240.429,24.043,75,1001,9,2
10,241.892,2.19,240.213,24.021,75,1001,9,2
10,241.828,2.189,240.037,24.004,75,1001,9,2
10,241.786,2.189,239.874,23.987,75,1001,9,2
10,241.781,2.189,239.946,23.995,75,1001,9,2
10,241.811,2.191,240.006,24.001,75,1001,9,2
10,241.847,2.192,240.054,24.005,75,1001,9,2
10,241.887,2.19,240.093,24.009,75,1001,9,2
10,241.905,2.189,240.146,24.015,75,1001,9,2
10,241.897,2.187,240.189,24.019,75,1001,9,2
10,241.853,2.186,240.234,24.023,75,1001,9,2
10,241.805,2.185,240.261,24.026,75,1001,9,2
10,241.767,2.185,240.076,24.008,75,1001,9,2
10,241.759,2.184,240.111,24.011,75,1001,9,2
10,241.749,2.186,239.944,23.994,75,1001,9,2
10,241.752,2.19,240.024,24.002,75,1001,9,2
10,241.773,2.192,240.069,24.007,75,1001,9,2
10,241.799,2.194,240.126,24.013,75,1001,9,2
10,241.821,2.197,240.162,24.016,75,1001,9,2
10,241.861,2.198,240.181,24.018,75,1001,9,2
10,241.919,2.197,240.403,24.04,75,1001,9,2
10,241.959,2.197,240.387,24.039,75,1001,9,2
10,241.996,2.196,240.179,24.018,75,1001,9,2
10,240.72,2.199,239.902,23.99,75,1010,10,2
10,240.195,2.195,239.176,23.918,75,1010,10,2
10,239.796,2.193,238.791,23.879,75,1010,10,2
10,239.481,2.191,238.468,23.847,75,1010,10,2
10,239.249,2.191,238.215,23.822,75,1010,10,2
10,239.073,2.191,238.009,23.801,75,1010,10,2
10,238.917,2.191,237.634,23.763,75,1010,10,2
10,238.77,2.19,237.514,23.751,75,1010,10,2
10,238.607,2.19,237.428,23.743,75,1010,10,2
10,238.453,2.191,237.161,23.716,75,1010,10,2
10,238.311,2.191,237.129,23.713,75,1010,10,2
10,238.182,2.191,237.114,23.711,75,1010,10,2
10,238.092,2.191,237.102,23.71,75,1010,10,2
10,238.054,2.191,237.081,23.708,75,1010,10,2
10,238.05,2.191,237.075,23.707,75,1010,10,2
10,238.064,2.189,237.07,23.707,75,1010,10,2
10,238.095,2.189,237.065,23.706,75,1010,10,2
10,238.118,2.188,237.062,23.706,75,1010,10,2
10,238.128,2.187,236.863,23.686,75,1010,10,2
10,238.114,2.187,236.886,23.689,75,1010,10,2
10,238.079,2.186,236.927,23.693,75,1010,10,2
10,238.036,2.188,236.763,23.676,75,1010,10,2
10,237.981,2.191,236.61,23.661,75,1010,10,2
10,237.917,2.192,236.691,23.669,75,1010,10,2
10,237.913,2.194,236.746,23.675,75,1010,10,2
10,237.919,2.193,236.791,23.679,75,1010,10,2
10,237.926,2.189,236.839,23.684,75,1010,10,2
10,237.921,2.188,236.867,23.687,75,1010,10,2
10,237.907,2.186,237.117,23.712,75,1010,10,2
10,237.907,2.185,236.908,23.691,75,1010,10,2
10,237.931,2.184,236.923,23.692,75,1010,10,2
10,237.964,2.183,236.946,23.695,75,1010,10,2
10,237.992,2.182,236.985,23.698,75,1010,10,2
10,238.0,2.183,237.007,23.701,75,1010,10,2
10,238.012,2.182,237.034,23.703,75,1010,10,2
10,238.006,2.182,237.057,23.706,75,1010,10,2
10,237.974,2.18,237.055,23.706,75,1010,10,2
10,237.944,2.179,237.064,23.706,75,1010,10,2
10,237.906,2.178,236.864,23.686,75,1010,10,2
10,237.919,2.178,237.104,23.71,75,1010,10,2
10,237.929,2.177,236.908,23.691,75,1010,10,2
10,237.937,2.178,236.737,23.674,75,1010,10,2
10,237.944,2.18,236.784,23.678,75,1010,10,2
10,237.957,2.182,236.833,23.683,75,1010,10,2
10,237.969,2.183,236.883,23.688,75,1010,10,2
10,237.976,2.186,236.924,23.692,75,1010,10,2
10,237.985,2.186,236.957,23.696,75,1010,10,2
10,237.991,2.186,236.777,23.678,75,1010,10,2
10,237.994,2.187,236.827,23.683,75,1010,10,2
10,237.995,2.187,236.868,23.687,75,1010,10,2
10,237.991,2.187,236.705,23.671,75,1010,10,2
10,237.979,2.186,236.572,23.657,75,1010,10,2
10,237.982,2.186,236.67,23.667,75,1010,10,2
10,238.005,2.184,236.544,23.654,75,1010,10,2
10,238.05,2.182,236.648,23.665,75,1010,10,2
10,238.106,2.182,236.742,23.674,75,1010,10,2
10,238.155,2.182,236.788,23.679,75,1010,10,2
10,238.186,2.182,236.836,23.684,75,1010,10,2
10,238.192,2.181,236.885,23.688,75,1010,10,2
10,238.163,2.182,236.74,23.674,75,1010,10,2
10,238.11,2.183,236.612,23.661,75,1010,10,2
10,238.071,2.185,236.682,23.668,75,1010,10,2
10,238.031,2.186,236.76,23.676,75,1010,10,2
10,237.991,2.185,236.833,23.683,75,1010,10,2
10,237.958,2.185,236.893,23.689,75,1010,10,2
10,237.945,2.185,236.942,23.694,75,1010,10,2
10,237.943,2.183,236.961,23.696,75,1010,10,2
10,237.935,2.183,236.967,23.697,75,1010,10,2
10,237.931,2.182,236.982,23.698,75,1010,10,2
10,237.93,2.181,237.014,23.701,75,1010,10,2
10,237.922,2.182,236.824,23.682,75,1010,10,2
10,237.922,2.182,236.875,23.688,75,1010,10,2
10,237.932,2.183,236.918,23.692,75,1010,10,2
10,237.941,2.184,236.952,23.695,75,1010,10,2
10,237.962,2.182,236.98,23.698,75,1010,10,2
10,237.985,2.181,236.796,23.68,75,1010,10,2
10,238.001,2.18,236.832,23.683,75,1010,10,2
10,238.023,2.178,236.872,23.687,75,1010,10,2
10,238.069,2.177,236.894,23.689,75,1010,10,2
10,238.113,2.177,236.922,23.692,75,1010,10,2
10,238.155,2.176,236.76,23.676,75,1010,10,2
10,238.214,2.176,236.802,23.68,75,1010,10,2
10,238.3,2.176,236.848,23.685,75,1010,10,2
10,238.365,2.175,236.885,23.688,75,1010,10,2
10,238.416,2.175,236.709,23.671,75,1010,10,2
10,238.461,2.176,236.968,23.697,75,1010,10,2
10,238.488,2.176,237.002,23.7,75,1010,10,2
10,238.511,2.176,237.021,23.702,75,1010,10,2
10,238.526,2.176,237.026,23.703,75,1010,10,2
10,238.527,2.178,237.03,23.703,75,1010,10,2
10,238.521,2.179,237.022,23.702,75,1010,10,2
10,238.525,2.18,237.233,23.723,75,1010,10,2
10,238.528,2.181,237.218,23.722,75,1010,10,2
10,238.531,2.182,237.197,23.72,75,1010,10,2
10,238.528,2.182,237.169,23.717,75,1010,10,2
10,238.535,2.183,237.136,23.714,75,1010,10,2
10,238.532,2.184,237.325,23.732,75,1010,10,2
10,238.505,2.183,237.294,23.729,75,1010,10,2
10,238.456,2.184,237.052,23.705,75,1010,10,2
10,238.4,2.185,237.247,23.725,75,1010,10,2
10,238.339,2.185,237.013,23.701,75,1010,10,2
10,238.235,2.179,237.25,23.725,75,1100,12,2
10,238.239,2.179,237.233,23.723,75,1100,12,2
10,238.237,2.179,237.404,23.74,75,1100,12,2
10,238.234,2.179,237.358,23.736,75,1100,12,2
10,238.228,2.18,237.506,23.751,75,1100,12,2
10,238.218,2.181,237.431,23.743,75,1100,12,2
10,238.196,2.182,237.566,23.757,75,1100,12,2
10,238.178,2.182,237.49,23.749,75,1100,12,2
10,238.171,2.183,237.613,23.761,75,1100,12,2
10,238.163,2.183,237.724,23.772,75,1100,12,2
10,238.167,2.185,237.824,23.782,75,1100,12,2
10,238.173,2.185,237.886,23.789,75,1100,12,2
10,238.178,2.186,237.947,23.795,75,1100,12,2
10,238.186,2.187,237.986,23.799,75,1100,12,2
10,238.186,2.187,237.811,23.781,75,1100,12,2
10,238.183,2.188,237.875,23.788,75,1100,12,2
10,238.189,2.188,237.711,23.771,75,1100,12,2
10,238.184,2.188,237.784,23.778,75,1100,12,2
10,238.177,2.189,237.853,23.785,75,1100,12,2
10,238.181,2.188,237.693,23.769,75,1100,12,2
10,238.169,2.188,237.779,23.778,75,1100,12,2
10,238.151,2.188,237.849,23.785,75,1100,12,2
10,238.135,2.188,237.71,23.771,75,1100,12,2
10,238.111,2.188,237.793,23.779,75,1100,12,2
10,238.077,2.19,237.86,23.786,75,1100,12,2
10,238.045,2.192,237.915,23.791,75,1100,12,2
10,238.01,2.194,237.96,23.796,75,1100,12,2
10,238.009,2.195,238.213,23.821,75,1100,12,2
10,238.044,2.194,238.203,23.82,75,1100,12,2
10,238.064,2.194,238.194,23.819,75,1100,12,2
10,238.062,2.194,237.981,23.798,75,1100,12,2
10,238.044,2.195,238.014,23.801,75,1100,12,2
10,238.054,2.194,238.061,23.806,75,1100,12,2
10,238.076,2.193,237.882,23.788,75,1100,12,2
10,238.126,2.193,237.933,23.793,75,1100,12,2
10,238.181,2.193,237.758,23.776,75,1100,12,2
10,238.231,2.192,237.832,23.783,75,1100,12,2
10,238.277,2.191,237.892,23.789,75,1100,12,2
10,238.313,2.19,237.745,23.774,75,1100,12,2
10,238.355,2.189,237.821,23.782,75,1100,12,2
10,238.382,2.189,237.884,23.788,75,1100,12,2
10,238.395,2.189,237.934,23.793,75,1100,12,2
10,238.376,2.188,237.769,23.777,75,1100,12,2
10,238.356,2.188,237.841,23.784,75,1100,12,2
10,238.329,2.187,237.899,23.79,75,1100,12,2
10,238.306,2.185,237.731,23.773,75,1100,12,2
10,238.282,2.186,237.81,23.781,75,1100,12,2
10,238.285,2.186,237.688,23.769,75,1100,12,2
10,238.319,2.186,237.775,23.777,75,1100,12,2
10,238.359,2.187,237.836,23.784,75,1100,12,2
10,238.397,2.186,237.895,23.79,75,1100,12,2
10,238.407,2.188,237.748,23.775,75,1100,12,2
10,238.421,2.19,237.824,23.782,75,1100,12,2
10,238.423,2.191,237.69,23.769,75,1100,12,2
10,238.416,2.192,237.581,23.758,75,1100,12,2
10,238.401,2.193,237.482,23.748,75,1100,12,2
10,238.377,2.193,237.391,23.739,75,1100,12,2
10,238.343,2.195,237.533,23.753,75,1100,12,2
10,238.319,2.197,237.648,23.765,75,1100,12,2
10,238.298,2.198,237.526,23.753,75,1100,12,2
10,238.281,2.199,237.643,23.764,75,1100,12,2
10,238.286,2.2,237.553,23.755,75,1100,12,2
10,238.295,2.2,237.469,23.747,75,1100,12,2
10,238.309,2.201,237.597,23.76,75,1100,12,2
10,238.314,2.202,237.515,23.751,75,1100,12,2
10,238.309,2.202,237.417,23.742,75,1100,12,2
10,238.308,2.203,237.554,23.755,75,1100,12,2
10,238.316,2.199,237.45,23.745,75,1100,12,2
10,238.309,2.197,237.571,23.757,75,1100,12,2
10,238.307,2.196,237.68,23.768,75,1100,12,2
10,238.279,2.194,237.768,23.777,75,1100,12,2
10,238.235,2.192,237.84,23.784,75,1100,12,2
10,238.205,2.19,237.703,23.77,75,1100,12,2
10,238.191,2.187,237.57,23.757,75,1100,12,2
10,238.2,2.187,237.669,23.767,75,1100,12,2
10,238.227,2.188,237.76,23.776,75,1100,12,2
10,238.247,2.188,237.833,23.783,75,1100,12,2
10,238.292,2.188,237.893,23.789,75,1100,12,2
10,238.331,2.188,237.551,23.755,75,1100,12,2
10,238.345,2.187,237.663,23.766,75,1100,12,2
10,238.325,2.187,237.755,23.776,75,1100,12,2
10,238.286,2.187,237.623,23.762,75,1100,12,2
10,238.241,2.187,237.713,23.771,75,1100,12,2
10,238.197,2.187,237.589,23.759,75,1100,12,2
10,238.171,2.187,237.489,23.749,75,1100,12,2
10,238.169,2.187,237.613,23.761,75,1100,12,2
10,238.178,2.188,237.528,23.753,75,1100,12,2
10,238.19,2.189,237.449,23.745,75,1100,12,2
10,238.193,2.19,237.385,23.738,75,1100,12,2
10,238.182,2.193,237.322,23.732,75,1100,12,2
10,238.151,2.194,237.477,23.748,75,1100,12,2
10,238.111,2.196,237.624,23.762,75,1100,12,2
10,238.064,2.197,237.537,23.754,75,1100,12,2
10,238.009,2.198,237.24,23.724,75,1100,12,2
10,237.97,2.198,237.431,23.743,75,1100,12,2
10,237.969,2.197,237.38,23.738,75,1100,12,2
10,237.983,2.196,237.524,23.752,75,1100,12,2
10,237.995,2.194,237.446,23.745,75,1100,12,2
10,238.008,2.192,237.578,23.758,75,1100,12,2
10,238.014,2.19,237.49,23.749,75,1100,12,2
10,238.011,2.19,237.624,23.762,75,1100,12,2
10,238.332,2.205,241.086,24.109,75,1101,13,3
10,238.276,2.204,240.955,24.096,75,1101,13,3
10,238.21,2.203,240.847,24.085,75,1101,13,3
10,238.147,2.201,240.74,24.074,75,1101,13,3
10,238.09,2.201,240.858,24.086,75,1101,13,3
10,237.993,2.201,240.769,24.077,75,1101,13,3
10,237.875,2.2,240.49,24.049,75,1101,13,3
10,237.781,2.201,240.252,24.025,75,1101,13,3
10,237.706,2.202,240.059,24.006,75,1101,13,3
10,237.647,2.203,240.108,24.011,75,1101,13,3
10,237.632,2.204,239.942,23.994,75,1101,13,3
10,237.647,2.205,240.002,24.0,75,1101,13,3
10,237.673,2.207,240.062,24.006,75,1101,13,3
10,237.686,2.209,239.914,23.991,75,1101,13,3
10,237.69,2.212,239.99,23.999,75,1101,13,3
10,237.673,2.214,239.845,23.985,75,1101,13,3
10,237.656,2.215,239.923,23.992,75,1101,13,3
10,237.655,2.213,239.987,23.999,75,1101,13,3
10,237.652,2.212,240.049,24.005,75,1101,13,3
10,237.652,2.211,240.11,24.011,75,1101,13,3
10,237.657,2.209,240.16,24.016,75,1101,13,3
10,237.652,2.207,240.2,24.02,75,1101,13,3
10,237.646,2.208,240.233,24.023,75,1101,13,3
10,237.647,2.21,240.455,24.046,75,1101,13,3
10,237.675,2.211,240.441,24.044,75,1101,13,3
10,237.715,2.209,240.418,24.042,75,1101,13,3
10,237.755,2.209,240.411,24.041,75,1101,13,3
10,237.799,2.207,240.404,24.04,75,1101,13,3
10,237.848,2.206,240.183,24.018,75,1101,13,3
10,237.899,2.206,240.415,24.041,75,1101,13,3
10,237.939,2.205,240.408,24.041,75,1101,13,3
10,237.971,2.205,240.196,24.02,75,1101,13,3
10,237.981,2.205,240.209,24.021,75,1101,13,3
10,237.975,2.205,240.219,24.022,75,1101,13,3
10,237.96,2.204,240.228,24.023,75,1101,13,3
10,237.936,2.203,240.246,24.025,75,1101,13,3
10,237.906,2.203,240.054,24.005,75,1101,13,3
10,237.866,2.202,240.093,24.009,75,1101,13,3
10,237.824,2.201,240.136,24.014,75,1101,13,3
10,237.776,2.201,239.964,23.996,75,1101,13,3
10,237.741,2.201,240.02,24.002,75,1101,13,3
10,237.718,2.201,240.086,24.009,75,1101,13,3
10,237.724,2.2,240.129,24.013,75,1101,13,3
10,237.758,2.2,240.155,24.015,75,1101,13,3
10,237.811,2.201,240.185,24.018,75,1101,13,3
10,237.871,2.201,240.2,24.02,75,1101,13,3
10,237.929,2.201,240.223,24.022,75,1101,13,3
10,237.963,2.202,240.242,24.024,75,1101,13,3
10,237.976,2.203,240.246,24.025,75,1101,13,3
10,237.962,2.204,240.25,24.025,75,1101,13,3
10,237.923,2.203,240.253,24.025,75,1101,13,3
10,237.871,2.202,240.255,24.026,75,1101,13,3
10,237.831,2.201,240.257,24.026,75,1101,13,3
10,237.813,2.201,240.465,24.047,75,1101,13,3
10,237.824,2.2,240.438,24.044,75,1101,13,3
10,237.843,2.199,240.612,24.061,75,1101,13,3
10,237.863,2.2,240.558,24.056,75,1101,13,3
10,237.889,2.2,240.535,24.053,75,1101,13,3
10,237.917,2.2,240.505,24.05,75,1101,13,3
10,237.94,2.199,240.471,24.047,75,1101,13,3
10,237.977,2.2,240.453,24.045,75,1101,13,3
10,238.014,2.2,240.439,24.044,75,1101,13,3
10,238.048,2.199,240.221,24.022,75,1101,13,3
10,238.085,2.2,240.436,24.044,75,1101,13,3
10,238.086,2.2,240.208,24.021,75,1101,13,3
10,238.059,2.199,240.219,24.022,75,1101,13,3
10,238.028,2.198,240.239,24.024,75,1101,13,3
10,238.0,2.197,240.048,24.005,75,1101,13,3
10,237.962,2.197,240.088,24.009,75,1101,13,3
10,237.922,2.198,240.132,24.013,75,1101,13,3
10,237.881,2.197,240.168,24.017,75,1101,13,3
10,237.856,2.198,240.0,24.0,75,1101,13,3
10,237.862,2.198,240.256,24.026,75,1101,13,3
10,237.893,2.199,240.278,24.028,75,1101,13,3
10,237.946,2.2,240.297,24.03,75,1101,13,3
10,238.01,2.201,240.301,24.03,75,1101,13,3
10,238.08,2.202,240.5,24.05,75,1101,13,3
10,238.158,2.203,240.673,24.067,75,1101,13,3
10,238.221,2.204,240.618,24.062,75,1101,13,3
10,238.273,2.206,240.553,24.055,75,1101,13,3
10,238.311,2.207,240.912,24.091,75,1101,13,3
10,238.338,2.208,240.813,24.081,75,1101,13,3
10,238.335,2.207,240.711,24.071,75,1101,13,3
10,238.323,2.207,240.629,24.063,75,1101,13,3
10,238.314,2.207,240.768,24.077,75,1101,13,3
10,238.293,2.209,240.891,24.089,75,1101,13,3
10,238.275,2.208,241.001,24.1,75,1101,13,3
10,238.259,2.209,241.091,24.109,75,1101,13,3
10,238.233,2.207,241.155,24.116,75,1101,13,3
10,238.199,2.207,241.01,24.101,75,1101,13,3
10,238.167,2.205,240.882,24.088,75,1101,13,3
10,238.135,2.205,240.974,24.097,75,1101,13,3
10,238.105,2.204,240.647,24.065,75,1101,13,3
10,238.085,2.203,240.793,24.079,75,1101,13,3
10,238.065,2.202,240.716,24.072,75,1101,13,3
10,238.042,2.201,240.653,24.065,75,1101,13,3
10,238.006,2.2,240.602,24.06,75,1101,13,3
10,237.978,2.2,240.56,24.056,75,1101,13,3
10,237.955,2.201,240.526,24.053,75,1101,13,3
10,237.933,2.203,240.478,24.048,75,1101,13,3
10,237.91,2.207,240.655,24.066,75,1101,13,3
10,237.707,2.218,241.077,24.108,75,1110,14,3
10,237.69,2.22,241.153,24.115,75,1110,14,3
10,237.683,2.22,241.391,24.139,75,1110,14,3
10,237.675,2.223,241.789,24.179,75,1110,14,3
10,237.68,2.225,241.919,24.192,75,1110,14,3
10,237.692,2.228,242.21,24.221,75,1110,14,3
10,237.697,2.23,242.447,24.245,75,1110,14,3
10,237.701,2.229,242.433,24.243,75,1110,14,3
10,237.711,2.23,242.639,24.264,75,1110,14,3
10,237.726,2.23,242.611,24.261,75,1110,14,3
10,237.759,2.229,242.577,24.258,75,1110,14,3
10,237.795,2.23,242.746,24.275,75,1110,14,3
10,237.841,2.231,242.698,24.27,75,1110,14,3
10,237.916,2.231,242.864,24.286,75,1110,14,3
10,237.991,2.232,243.0,24.3,75,1110,14,3
10,238.035,2.234,243.1,24.31,75,1110,14,3
10,238.054,2.235,243.182,24.318,75,1110,14,3
10,238.05,2.236,243.444,24.344,75,1110,14,3
10,238.035,2.236,243.472,24.347,75,1110,14,3
10,238.013,2.236,243.495,24.35,75,1110,14,3
10,238.011,2.235,243.503,24.35,75,1110,14,3
10,238.041,2.234,243.51,24.351,75,1110,14,3
10,238.098,2.234,243.526,24.353,75,1110,14,3
10,238.141,2.235,243.528,24.353,75,1110,14,3
10,238.157,2.236,243.736,24.374,75,1110,14,3
10,238.123,2.238,243.927,24.393,75,1110,14,3
10,238.076,2.239,243.855,24.386,75,1110,14,3
10,238.04,2.239,243.796,24.38,75,1110,14,3
10,238.023,2.24,244.151,24.415,75,1110,14,3
10,238.044,2.241,244.038,24.404,75,1110,14,3
10,238.09,2.24,243.945,24.395,75,1110,14,3
10,238.135,2.241,243.87,24.387,75,1110,14,3
10,238.149,2.243,243.809,24.381,75,1110,14,3
10,238.118,2.243,243.749,24.375,75,1110,14,3
10,238.059,2.244,243.71,24.371,75,1110,14,3
10,238.006,2.245,243.679,24.368,75,1110,14,3
10,237.966,2.245,243.643,24.364,75,1110,14,3
10,237.944,2.245,243.831,24.383,75,1110,14,3
10,237.937,2.244,243.581,24.358,75,1110,14,3
10,237.955,2.244,243.564,24.356,75,1110,14,3
10,237.986,2.243,243.364,24.336,75,1110,14,3
10,237.979,2.241,243.387,24.339,75,1110,14,3
10,237.937,2.24,243.22,24.322,75,1110,14,3
10,237.875,2.24,243.084,24.308,75,1110,14,3
10,237.797,2.24,243.159,24.316,75,1110,14,3
10,237.707,2.241,243.034,24.303,75,1110,14,3
10,237.646,2.244,242.932,24.293,75,1110,14,3
10,237.614,2.248,243.055,24.305,75,1110,14,3
10,237.624,2.251,243.166,24.317,75,1110,14,3
10,237.64,2.254,242.844,24.284,75,1110,14,3
10,237.633,2.255,242.757,24.276,75,1110,14,3
10,237.614,2.253,242.707,24.271,75,1110,14,3
10,237.597,2.25,242.449,24.245,75,1110,14,3
10,237.573,2.247,242.456,24.246,75,1110,14,3
10,237.575,2.245,242.462,24.246,75,1110,14,3
10,237.647,2.243,242.466,24.247,75,1110,14,3
10,237.741,2.241,242.47,24.247,75,1110,14,3
10,237.794,2.241,242.69,24.269,75,1110,14,3
10,237.788,2.241,242.652,24.265,75,1110,14,3
10,237.749,2.24,242.838,24.284,75,1110,14,3
10,237.724,2.24,242.773,24.277,75,1110,14,3
10,237.75,2.238,242.708,24.271,75,1110,14,3
10,237.807,2.238,242.667,24.267,75,1110,14,3
10,237.841,2.239,242.633,24.263,75,1110,14,3
10,237.808,2.24,242.401,24.24,75,1110,14,3
10,237.708,2.242,242.416,24.242,75,1110,14,3
10,237.621,2.243,242.234,24.223,75,1110,14,3
10,237.592,2.244,242.281,24.228,75,1110,14,3
10,237.614,2.246,242.319,24.232,75,1110,14,3
10,237.676,2.248,242.536,24.254,75,1110,14,3
10,237.702,2.25,242.527,24.253,75,1110,14,3
10,237.685,2.252,242.519,24.252,75,1110,14,3
10,237.653,2.251,242.513,24.251,75,1110,14,3
10,237.633,2.25,242.508,24.251,75,1110,14,3
10,237.668,2.248,242.504,24.25,75,1110,14,3
10,237.752,2.247,242.717,24.272,75,1110,14,3
10,237.847,2.246,242.685,24.268,75,1110,14,3
10,237.947,2.244,242.648,24.265,75,1110,14,3
10,238.04,2.245,243.02,24.302,75,1110,14,3
10,238.116,2.245,243.127,24.313,75,1110,14,3
10,238.182,2.246,243.225,24.322,75,1110,14,3
10,238.23,2.245,243.088,24.309,75,1110,14,3
10,238.248,2.244,242.976,24.298,75,1110,14,3
10,238.253,2.242,242.885,24.288,75,1110,14,3
10,238.262,2.241,242.811,24.281,75,1110,14,3
10,238.261,2.24,242.741,24.274,75,1110,14,3
10,238.253,2.24,242.684,24.268,75,1110,14,3
10,238.249,2.239,242.647,24.265,75,1110,14,3
10,238.245,2.238,242.617,24.262,75,1110,14,3
10,238.233,2.238,242.593,24.259,75,1110,14,3
10,238.233,2.238,242.563,24.256,75,1110,14,3
10,238.245,2.24,242.734,24.273,75,1110,14,3
10,238.263,2.241,242.894,24.289,75,1110,14,3
10,238.275,2.241,242.819,24.282,75,1110,14,3
10,238.292,2.242,242.757,24.276,75,1110,14,3
10,238.311,2.24,242.707,24.271,75,1110,14,3
10,238.338,2.241,242.655,24.265,75,1110,14,3
10,238.358,2.243,242.81,24.281,75,1110,14,3
10,238.365,2.243,242.75,24.275,75,1110,14,3
10,238.377,2.244,242.701,24.27,75,1110,14,3
10,238.403,2.244,242.856,24.286,75,1110,14,3
10,238.253,2.273,247.288,24.729,75,1111,15,4
10,238.248,2.275,247.612,24.761,75,1111,15,4
10,238.251,2.277,247.671,24.767,75,1111,15,4
10,238.251,2.278,247.914,24.791,75,1111,15,4
10,238.261,2.279,247.906,24.791,75,1111,15,4
10,238.275,2.281,248.302,24.83,75,1111,15,4
10,238.294,2.282,248.221,24.822,75,1111,15,4
10,238.31,2.283,248.352,24.835,75,1111,15,4
10,238.323,2.284,248.263,24.826,75,1111,15,4
10,238.329,2.284,248.19,24.819,75,1111,15,4
10,238.321,2.283,247.935,24.793,75,1111,15,4
10,238.31,2.285,247.913,24.791,75,1111,15,4
10,238.299,2.287,248.297,24.83,75,1111,15,4
10,238.289,2.289,248.63,24.863,75,1111,15,4
10,238.27,2.29,248.911,24.891,75,1111,15,4
10,238.236,2.291,248.935,24.893,75,1111,15,4
10,238.199,2.291,249.139,24.914,75,1111,15,4
10,238.168,2.292,249.12,24.912,75,1111,15,4
10,238.138,2.291,249.084,24.908,75,1111,15,4
10,238.101,2.29,249.055,24.905,75,1111,15,4
10,238.075,2.288,249.042,24.904,75,1111,15,4
10,238.048,2.286,248.629,24.863,75,1111,15,4
10,238.031,2.285,248.695,24.869,75,1111,15,4
